"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","9022","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4521","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","9134","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7444","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6906","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7534","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7110","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4333","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8426","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6486","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7684","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6571","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3445","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7261","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4241","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4190","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4676","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","2012","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5017","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","1983","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7345","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","2477","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7765","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4494","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","1984","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3244","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7499","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4794","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8536","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7508","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6962","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4684","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5004","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6304","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6059","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6198","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7007","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","1928","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7077","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","1628","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6051","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5340","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8777","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4685","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","2500","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4526","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7878","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","1992","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7885","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5867","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3163","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6429","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","1010","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","1825","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4221","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8488","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6043","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5351","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8008","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6070","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3216","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5388","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8557","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4446","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4646","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3085","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","9039","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3168","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6998","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7471","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6298","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5763","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6798","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3294","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7549","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8657","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5299","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","9216","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3410","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4079","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7391","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","2369","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5451","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4508","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4973","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4706","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6100","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7590","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4979","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8683","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6786","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6062","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6129","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7054","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6605","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5831","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3155","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3836","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8885","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","1910","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5178","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7065","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","2133","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4683","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","2439","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5013","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6050","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","1961","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8863","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3452","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7906","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","9292","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4095","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8661","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5769","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","2867","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5396","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4851","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3466","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8718","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8389","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","2928","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","2745","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6128","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5329","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","1645","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","5022","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","1724","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8042","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4595","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","6789","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4337","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","2460","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3005","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","4560","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3181","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8687","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","2739","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","3257","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","8052","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","7698","Skeleton","","",NA,NA,NA,16
"Skeleton; complete; &","royal ontario museum: rom","vertebrate paleontology","2074","Skeleton","","",NA,NA,NA,16
