"dwc.scientificName","freq"
"Planaltina sp.",9
"Pomacentrus pavo",9
"Pomacentrus spilotoceps",9
"Pomatomus saltatrix",9
"Potamotrygon hystrix",9
"Prionotus roseus",9
"Pseudambassis lala",9
"Pseudobalistes fuscus",9
"Psilorhynchus balitora",9
"Rhamdia guatemalensis",9
"Sardinella aurita",9
"Sardinops sagax",9
"Scomber scombrus",9
"Sebastes diploproa",9
"Sebastes goodei",9
"Sphoeroides dorsalis",9
"Squalus acanthias",9
"Taeniura lymma",9
"Thoburnia rhothoeca",9
"Torpedo californica",9
"Turcinoemacheilus himalaya",9
"Valenciennea strigata",9
"Acanthurus triostegus",8
"Ameiurus catus",8
"Aplocheilus panchax",8
"Apogon sp.",8
"Aptocyclus ventricosus",8
"Astyanax -C-",8
"Atractosteus spatula x L osseus",8
"Balitora brucei",8
"Barbus sp. (big mouth/mini eye)",8
"Bathyraja interrupta",8
"Bembrops gobioides",8
"Bullockia maldonadoi",8
"Catostomus discobolus",8
"Centropyge bicolor",8
"Cephalopholis fulva",8
"Chaetodon lunula",8
"Chaetodon ocellatus",8
"Channa orientalis",8
"Chaunax stigmaeus",8
"Chilomycterus schoepfi",8
"Chlorurus sordidus",8
"Chromis atripes",8
"Chromis iomelas",8
"Chromis weberi",8
"Chrysiptera cyanea",8
"Citharichthys stigmaeus",8
"Cottus beldingii",8
"Crenicichla anthurus",8
"Cyprinella xanthicara",8
"Diapterus peruvianus",8
"Dolicholagus longirostris",8
"Dormitator latifrons",8
"Equetus lanceolatus",8
"Etheostoma barbouri",8
"Etheostoma collettei",8
"Etheostoma lynceum",8
"Etheostoma nianguae",8
"Etheostoma obeyense",8
"Etheostoma sagitta",8
"Etheostoma serrifer",8
"Eucalia inconstans",8
"Eucinostomus argenteus",8
"Fundulus lima",8
"Gadella imberbis",8
"Gobiomorus dormitor",8
"Haemulon flavolineatum",8
"Halosauropsis macrochir",8
"Hemilepidotus jordani",8
"Hemilepidotus zapus",8
"Heteropriacanthus cruentatus",8
"Hippoglossina oblonga",8
"Histrio histrio",8
"Hoplerythrinus unitaeniatus",8
"Hybopsis rubrifrons",8
"Hybopsis zanema",8
"Hyporhamphus unifasciatus",8
"Ictalurus sp.",8
"Idiacanthus antrostomus",8
"Istiblennius lineatus",8
"Labeo angra",8
"Labridae",8
"Leiuranus semicinctus",8
"Lepophidium brevibarbe",8
"Leuroglossus schmidti",8
"Lophius americanus",8
"Lutjanus gibbus",8
"Lutjanus kasmira",8
"Malacocottus zonurus",8
"Menticirrhus undulatus",8
"Merluccius productus",8
"Mullus auratus",8
"Myripristis pralinia",8
"Mystus vittatus",8
"Nannobrachium ritteri",8
"Neoniphon sammara",8
"Notropis potteri",8
"Notropis suttkusi",8
"Noturus funebris",8
"Ophichthus cruentifer",8
"Opsarius tileo",8
"Ostorhinchus rubrimacula",8
"Peprilus alepidotus",8
"Percopsis transmontana",8
"Peristedion gracile",8
"Phanerodon furcatus",8
"Pholis ornata",8
"Pleuronichthys coenosus",8
"Prionotus rubio",8
"Prochilodus nigricans",8
"Pseudanthias squamipinnis",8
"Pterois volitans",8
"Pteronotropis hypselopterus",8
"Radulinus asprellus",8
"Raja binoculata",8
"Sargocentron caudimaculatum",8
"Sciaenops ocellatus",8
"Scomber japonicus",8
"Sebastes crameri",8
"Sebastes jordani",8
"Sebastes polyspinis",8
"Serranocirrhitus latus",8
"Siganus vulpinus",8
"Sphoeroides maculatus",8
"Spirinchus thaleichthys",8
"Stathmonotus stahli",8
"Symphurus atricauda",8
"Synodus lucioceps",8
"Tactostoma macropus",8
"Thalassoma lunare",8
"Tripterygiidae",8
"Umbra pygmaea",8
"Wetmorella nigropinnata",8
"Zalembius rosaceus",8
"Abudefduf saxatilis",7
"Abudefduf sordidus",7
"Abudefduf vaigiensis",7
"Aequidens tetramerus",7
"Alepisaurus ferox",7
"Amblygobius phalaena",7
"Andamia reyi",7
"Antimora rostrata",7
"Apristurus brunneus",7
"Apristurus kampae",7
"Arctozenus risso",7
"Aspidoparia sp.",7
"Atherinopsis californiensis",7
"Baldwinella aureorubens",7
