"dwc.scientificName","freq"
"Poecilia reticulata",13
"Porichthys porosissimus",13
"Profundulus punctatus",13
"Rachycentron canadum",13
"Rajella fuliginea",13
"Rhinichthys atratulus",13
"Rhinoraja longi",13
"Rineloricaria",13
"Sparisoma",13
"Stegastes dorsopunicans",13
"Sternoptychidae",13
"Tetragonopterus argenteus",13
"Urophycis",13
"Apogon maculatus",12
"Ariosoma balearicum",12
"Atractosteus spatula",12
"Brachyrhaphis parismina",12
"Brienomyrus niger",12
"Bryconamericus ricae",12
"Bryconops giacopinii",12
"Cantherhines pullus",12
"Centrobranchus nigroocellatus",12
"Chaetodon sedentarius",12
"Chauliodus",12
"Chromis multilineata",12
"Cichlidae",12
"Citharichthys uhleri",12
"Dicrolene kanazawai",12
"Diplophos taenia",12
"Echiostoma barbatum",12
"Etheostoma fonticola",12
"Eucinostomus lefroyi",12
"Gymnothorax moringa",12
"Gymnura marmorata",12
"Hemichromis fasciatus",12
"Hemigrammus boesemani",12
"Hemigrammus stictus",12
"Hydrolagus mirabilis",12
"Hygophum macrochir",12
"Ipnops murrayi",12
"Lactophrys triqueter",12
"Lestidiops affinis",12
"Lophiodes reticulatus",12
"Lophius gastrophysus",12
"Lythrypnus nesiotes",12
"Macrhybopsis storeriana",12
"Malacosteus niger",12
"Maurolicus weitzmani",12
"Melanocharacidium dispilomma",12
"Morone mississippiensis",12
"Mullidae",12
"Mustelus henlei",12
"Neoepinnula americana",12
"Notoscopelus resplendens",12
"Peckoltia",12
"Prionotus",12
"Pterolebias longipinnis",12
"Rhinichthys osculus",12
"Sarotherodon galilaeus",12
"Scarus vetula",12
"Schilbe intermedius",12
"Scyliorhinus retifer",12
"Seriola dumerili",12
"Serrasalmus hollandi",12
"Sphyrna lewini",12
"Syacium",12
"Sympterygia acuta",12
"Urobatis jamaicensis",12
"Xenolepidichthys dalgleishi",12
"Abudefduf taurus",11
"Anadoras grypus",11
"Argyropelecus lychnus",11
"Astyanax abramoides",11
"Atherinella hubbsi",11
"Bathylagus longirostris",11
"Bathypterois grallator",11
"Bathypterois viridensis",11
"Bathyraja interrupta",11
"Carcharhinus falciformis",11
"Cichla orinocensis",11
"Coryphaenoides",11
"Cyprinella",11
"Dasyatis brevis",11
"Diaphus luetkeni",11
"Diapterus peruvianus",11
"Epinephelus flavolimbatus",11
"Eptatretus springeri",11
"Foetorepus goodenbeani",11
"Fundulus confluentus",11
"Gambusia",11
"Gnatholepis thompsoni",11
"Gobiosoma",11
"Halosaurus ovenii",11
"Leporinus friderici",11
"Leptocephalus",11
"Macrouridae",11
"Micropogonias furnieri",11
"Moenkhausia cf. ceros",11
"Moenkhausia cotinho",11
"Moenkhausia oligolepis",11
"Nezumia bairdii",11
"Nezumia suilla",11
"Notropis buccatus",11
"Noturus leptacanthus",11
"Oncorhynchus mykiss",11
"Plagioscion squamosissimus",11
"Poeciliopsis fasciata",11
"Polyipnus clarus",11
"Polymetme corythaeola",11
"Rhinobatos planiceps",11
"Scomber colias",11
"Scomber japonicus",11
"Stegastes planifrons",11
"Symphurus parvus",11
"Synaphobranchus",11
"Synaphobranchus brevidorsalis",11
"Triglops pingeli",11
"Urotrygon venezuelae",11
"Ammodytes hexapterus",10
"Apogon",10
"Astrapogon alutus",10
"Bathypterois phenax",10
"Bathyraja maccaini",10
"Bathyraja richardsoni",10
"Brachyhypopomus",10
"Brycinus longipinnis",10
"Catostomus clarkii",10
"Chaetodon capistratus",10
"Clarias gariepinus",10
"Colomesus asellus",10
"Congridae",10
"Coryphaena hippurus",10
"Cosmocampus brachycephalus",10
"Cyprinella whipplii",10
"Eigenmannia virescens",10
"Equetus iwamotoi",10
"Etheostoma histrio",10
"Etheostoma parvipinne",10
"Fundulus catenatus",10
"Fundulus lineolatus",10
"Geophagus surinamensis",10
"Gobionellus shufeldti",10
"Gonostoma",10
"Gymnura micrura",10
"Hygophum reinhardtii",10
"Lampanyctus nobilis",10
"Leucoraja ocellata",10
"Luciobrotula corethromycter",10
"Luxilus pilsbryi",10
"Malacocottus zonurus",10
"Microspathodon chrysurus",10
"Morone saxatilis",10
"Neoconger mucronatus",10
"Nomeus gronovii",10
"Notropis hudsonius",10
"Ogcocephalus pantostictus",10
"Parahollardia lineata",10
"Phaeoptyx pigmentaria",10
"Phycis chesteri",10
"Polyipnus asteroides",10
"Pomacentrus",10
"Rhaphiodon vulpinus",10
"Scopeloberyx robustus",10
"Selar crumenophthalmus",10
"Serranus annularis",10
"Sphyraena borealis",10
"Stegastes leucostictus",10
"Stomias affinis",10
"Stomiidae",10
"Symbolophorus rufinus",10
"Symphurus",10
"Tatia",10
"Trachydoras microstomus",10
"Urophycis regia",10
"Xyrichtys novacula",10
"Acanthonus armatus",9
"Anacanthobatis americanus",9
"Anchoviella guianensis",9
"Archocentrus nigrofasciatum",9
"Bolinichthys",9
"Boulengerella cuvieri",9
"Brachyhypopomus walteri",9
"Brevoortia tyrannus",9
"Canthidermis maculatus",9
"Cataetyx",9
"Chromis scotti",9
"Coloconger meadi",9
"Conger oceanicus",9
"Conodon nobilis",9
"Coryphaenoides mediterraneus",9
"Cosmocampus albirostris",9
"Cottus carolinae",9
"Curimatidae",9
"Cyprinella spiloptera",9
"Cyprinodon pecosensis",9
"Diplophos maderensis",9
"Elops lacerta",9
"Enchelycore carychroa",9
"Epinephelus adscensionis",9
"Etheostoma artesiae",9
"Etheostoma blennioides",9
"Etmopterus virens",9
"Etropus microstomus",9
"Fundulus heteroclitus",9
"Geophagus abalios",9
"Gerreidae",9
"Gonostomatidae",9
"Guianacara stergiosi",9
"Ipnops agassizii",9
"Lepidophanes",9
"Lucania goodei",9
"Lythrurus ardens",9
"Nezumia",9
"Notropis chalybaeus",9
"Noturus exilis",9
"Osmerus mordax",9
"Otophidium omostigmum",9
"Paraconger caudilimbatus",9
"Peristedion miniatum",9
"Podothecus accipenserinus",9
"Pseudanos gracilis",9
"Raja",9
"Rhinichthys chrysogaster",9
"Rhinobatos leucorhynchus",9
"Sarotherodon melanotheron",9
"Scorpaenidae",9
"Scorpaenodes caribbaeus",9
"Serrasalmus",9
"Symphurus pelicanus",9
"Sympterygia bonapartei",9
"Vieja fenestrata",9
"Acanthurus",8
"Aequidens tetramerus",8
"Aluterus scriptus",8
"Anchoa lamprotaenia",8
"Apogon aurolineatus",8
"Argyropelecus sladeni",8
"Astyanax",8
"Aulostomus maculatus",8
"Bellator brachychir",8
"Bellator egretta",8
"Bolinichthys supralateralis",8
"Bonapartia pedaliota",8
"Brachyhypopomus bennetti",8
"Bregmaceros cantori",8
"Campostoma ornatum",8
"Catostomus insignis",8
"Caulolatilus",8
"Chaetodon aya",8
"Coryphopterus dicrus",8
"Cryptopsaras couesii",8
"Cyphocharax festivus",8
"Dactylobatus clarkii",8
"Dasyatis longa",8
"Diplospinus multistriatus",8
"Dormitator latifrons",8
"Eleginus gracilis",8
"Epigonus occidentalis",8
"Etheostoma flabellare",8
"Ethmalosa fimbriata",8
"Eustomias",8
"Gila pandora",8
"Gobiosoma oceanops",8
"Gymnachirus melas",8
"Haemulon melanurum",8
"Heteropriacanthus cruentatus",8
"Hoplarchus psittacus",8
"Hygophum hygomii",8
"Hyphessobrycon eques",8
"Hypoplectrus puella",8
"Hypostomus plecostomus",8
"Jenkinsia lamprotaenia",8
"Laemolyta taeniata",8
"Laetacara curviceps",8
"Lepophidium",8
