"Collector","Count"
"frizzelle",3
"g.s",3
"gafford",3
"gall",3
"garcia",3
"ghanem",3
"gorman",3
"gwen",3
"h.b",3
"hamilton",3
"harwood",3
"hata",3
"heitz",3
"henry",3
"hensley",3
"high",3
"hillis",3
"horne",3
"iselin",3
"j.c",3
"j.f",3
"jacquet",3
"jcp",3
"jenkin",3
"jim",3
"jodie",3
"johanson",3
"ken",3
"kingery",3
"konstantinidis",3
"kucera",3
"lavelawe",3
"lindsay",3
"local",3
"maceina",3
"marston",3
"mathews",3
"mcallister",3
"mississippi",3
"mounir",3
"munro",3
"munson",3
"murranka",3
"nathaniel",3
"nl",3
"oefinger",3
"orstom",3
"osmundsen",3
"otis",3
"perry",3
"potter",3
"pr",3
"ramshaw",3
"rayland",3
"ready",3
"reb",3
"reed",3
"rev",3
"rhodes",3
"rita",3
"sablatura",3
"sandel",3
"schubert",3
"seas",3
"shane",3
"shearls",3
"shuff",3
"siedlecki",3
"sines",3
"slingerland",3
"spikes",3
"star",3
"sterchan",3
"stevens",3
"stilis",3
"success",3
"survey",3
"sweeney",3
"sweet",3
"tarzwell",3
"ted",3
"thomson",3
"tirard",3
"triesch",3
"undaunted",3
"university",3
"ussr",3
"utesch",3
"waddell",3
"walczak",3
"watkins",3
"wiley",3
"winkler",3
"wright",3
"yeh",3
"a.d",2
"a.n",2
"acosta",2
"alabaugh",2
"albrecht",2
"albright",2
"allen",2
"alton",2
"ameini",2
"arent",2
"artho",2
"asaoka",2
"avise",2
"axtell",2
"b.e",2
"b.m",2
"b.w",2
"bauchot",2
"ben",2
"benning",2
"bertl",2
"black",2
"bloomquist",2
"borgia",2
"boyd",2
"brownlee",2
"buccaneer",2
"bugai",2
"bullington",2
"butler",2
"buxton",2
"c.l",2
"callaway",2
"capape",2
"carol",2
"carpenter",2
"cashman",2
"catada",2
"center",2
"colby",2
"collecting",2
"collection",2
"corn",2
"costa",2
"cressey",2
"crocker",2
"cross",2
"cruise",2
"d.f",2
"d.g",2
"d.h",2
"d.kiel",2
"d.w",2
