"Collector","Count"
"obtained",3
"otel",3
"p.crittendon",3
"perry",3
"real",3
"research",3
"rhode",3
"rubec",3
"saloman",3
"sarkany",3
"shave",3
"sherrif",3
"sliger",3
"stanghellini",3
"stout",3
"stream",3
"styles",3
"t.f",3
"t.t.u",3
"thublin",3
"universidade",3
"v.k",3
"victoria",3
"vladimir",3
"w.g",3
"webster",3
"wilhelm",3
"wlidlife",3
"y.d",3
"a.d",2
"a.j",2
"allan",2
"allison",2
"almodovar",2
"angermier",2
"arctic",2
"army",2
"b.m.burr",2
"baldauf",2
"barrow",2
"basil",2
"bay",2
"beacher",2
"beatty",2
"benzie",2
"berry",2
"bg",2
"biloxi",2
"birmingham",2
"bl",2
"blackwood",2
"blaisdell",2
"boronor",2
"boyd",2
"branin",2
"brigham",2
"brockman",2
"brush",2
"bsc",2
"burbank",2
"carl",2
"caswell",2
"catchings",2
"catfood",2
"cecil",2
"center",2
"charter",2
"chester",2
"comiskey",2
"coon",2
"copeland",2
"coyne",2
"d.e.fast",2
"d.f",2
"d.lenet",2
"d.penrose",2
"daly",2
"dateo",2
"der",2
"development",2
"dickason",2
"distler",2
"district",2
"doane",2
"dodds",2
"doug",2
"edge",2
"eisenhour",2
"engineer",2
"engle",2
"erickson",2
"eutaw",2
"evolution",2
"f.b.cross",2
"f.c.rhode",2
"f.e",2
"f.w",2
"fiske",2
"freshwater",2
"gento",2
"geological",2
"georgia",2
"gibbs",2
"glasgow",2
"gondon",2
"gore",2
"gould",2
"granier",2
"grayling",2
"greg",2
"gulf",2
"h.s",2
"haga",2
"har",2
"harper",2
"harry",2
"harumi",2
"harvey",2
"hatch",2
"hendrickson",2
"henley",2
"henson",2
"herndon",2
"hooker",2
"hooper",2
"hoowell",2
"hopper",2
"hubbs",2
"huhecy",2
"hurdle",2
"huryn",2
"ico",2
"illinois",2
"istock",2
"j.j.d",2
"j.k",2
"jim",2
"k.j.roe",2
"ka",2
"kallies",2
"kamp",2
"kamps",2
"kar",2
"karr",2
"keen",2
"keith",2
"kerns",2
"kieffer",2
"killebrew",2
"kirk",2
"kling",2
"krakraft",2
"krypek",2
