"dwc.scientificName","freq"
"Jurengraulis juruensis",19
"Leporinus",19
"Moxostoma valenciennesi",19
"Nannostomus eques",19
"Notropis ammophilus",19
"Notropis anogenus",19
"Notropis petersoni",19
"Ochmacanthus",19
"Panaque maccus",19
"Parauchenipterus",19
"Pimelodella 2",19
"Pteronotropis hypselopterus",19
"Schizodon isognathus",19
"Acestrorhynchus falcirostris",18
"Bryconamericus meridae",18
"Cochliodon hondae",18
"Corydoras habrosus",18
"Crenicichla lucius",18
"Erimystax insignis",18
"Etheostoma basilare",18
"Hyphessobrycon bentosi",18
"Mesonauta mirificus",18
"Moenkhausia grandisquamis",18
"Notropis rubricroceus",18
"Ochmacanthus alternus",18
"Phenacobius catostomus",18
"Rhamdia quelen",18
"Semotilus lumbee",18
"Ammocrypta vivax",17
"Anchoviella alleni",17
"Anostomus ternetzi",17
"Aphanotorulus ammophilus",17
"Caenotropus labyrinthicus",17
"CatostomusÊcatostomus CatostomusÊcatostomus",17
"Clinostomus elongatus",17
"Corydoras osteocarus",17
"Crystallaria asprella",17
"Curimatella dorsalis",17
"Engraulidae Engraulidae",17
"Etheostoma barbouri",17
"Etheostoma rafinesquei",17
"Hemigrammus analis",17
"Hemigrammus bellottii",17
"Ichthyomyzon",17
"Loricaria carinata",17
"Lythrurus roseipinnis",17
"Nocomis effusus",17
"Noturus hildebrandi",17
"Percina kathae",17
"Roeboides myersii",17
"Agosia chrysogaster",16
"Anodus megalopon",16
"Aphyocharax erythrurus",16
"Centromochlus heckelii",16
"Curimata J",16
"Entomocorus gameroi",16
"Etheostoma forbesi",16
"Etheostoma rupestre",16
"Etheostoma thalassinum",16
"Galeocharax gulo",16
"Hemigrammus 2",16
"Hyphessobrycon copelandi",16
"Hypophthalmus edentatus",16
"Laemolyta orinocensis",16
"Limatulichthys punctatus",16
"Lythrurus lirus",16
"Nemadoras trimaculatus",16
"Notropis altipinnis",16
"Notropis ariommus",16
"Notropis chiliticus",16
"Percina",16
"Physopyxis lyra",16
"Pseudopimelodus apurensis",16
"Pteronotropis signipinnis",16
"Abramites hypselonotus",15
"Adontosternarchus devenanzii",15
"Auchenipterichthys coracoideus",15
"Catostomus macrocheilus",15
"Cheirodon",15
"Crenicichla saxatilis",15
"Enneacanthus obesus",15
"Etheostoma",15
"Etheostoma inscriptum",15
"Etheostoma virgatum",15
"Ichthyomyzon bdellium",15
"Lamontichthys llanero",15
"Leiostomus xanthurus",15
"Lucania goodei",15
"Misgurnus anguillicaudatus",15
"Nanocheirodon insignis",15
"Pellona",15
"Plagioscion montei",15
"Rhamphichthys marmoratus",15
"Stethaprion erythrops",15
"Trachydoras nattereri",15
"Aequidens coeruleopunctatus",14
"Aequidens curviceps",14
"Amblydoras affinis",14
"Ameiurus brunneus",14
"Bunocephalus",14
"Characidium catenatum",14
"Cyphocharax spiluropsis",14
"Eigenmannia humboldtii",14
"Etheostoma jessiae",14
"Etheostoma lepidum",14
"Etheostoma obeyense",14
"Etheostoma squamosum",14
"Farlowella curtirostra",14
"Hemigrammus 1",14
"Hemigrammus micropterus",14
"Hemigrammus newboldi",14
"Hybognathus hayi",14
"Leporinus cylindriformes",14
"Lucania parva",14
"Margariscus margarita",14
"Moenkhausia chrysargyrea",14
"Myleus rubripinnis",14
"Notropis ozarcanus",14
"Ochmacanthus reinhardti",14
"Petromyzontidae Petromyzontidae",14
"Phenacobius uranops",14
"Pseudanos trimaculatus",14
"Agoniates anchovia",13
"Agonostomus monticola",13
"Anchoa mitchilli",13
"Carnegiella strigata",13
"Chasmocranus",13
"Chologaster cornuta",13
"Erimyzon oblongus",13
"Etheostoma edwini",13
"Etheostoma etnieri",13
"Farlowella platorynchus",13
"Fundulus grandis",13
"Gambusia holbrooki",13
"Gobiomorus dormitor",13
"Hemigrammus elegans",13
"Hemigrammus microstomus",13
"Hemigrammus ocellifer",13
"Hemigrammus stictus",13
"Hybognathus argyritis",13
"Hybopsis rubrifrons",13
"Hypoptopoma 1",13
"Lasiancistrus maracaiboensis",13
"Lepomis",13
"Luxilus cardinalis",13
"Moenkhausia 2",13
"Moenkhausia bars",13
"Moenkhausia justae",13
"Noturus funebris",13
"Odontostilbe fugitiva",13
"Odontostilbe pulcher",13
"Petromyzon marinus",13
"Rineloricaria 1",13
"Scaphirhynchus albus",13
"Sturisoma",13
"Acantharchus pomotis",12
"Agamyxis albomaculata",12
"Ancistrus gymnorhynchus",12
"Bryconops",12
"Bryconops alburnoides",12
"Catostomus clarki",12
"Chaetostoma anomala",12
"Creagrutus beni",12
"Cyprinella caerulea",12
"Dianema longibarbis",12
"Etheostoma burri",12
"Etheostoma parvipinne",12
"Etheostoma tallapoosae",12
"Etheostoma uniporum",12
"Fundulus heteroclitus",12
"Gnathocharax steindachneri",12
"Heros appendiculatus",12
"Hyphessobrycon sovichthys",12
"Lasiancistrus tentaculatus",12
"Lebiasina erythrinoides",12
"Moxostoma congestum",12
"Oxydoras niger",12
"Parodon apolinari",12
"Phenagoniates macrolepis",12
"Poecilia mexicana",12
"Psectrogaster essequibensis",12
"Trichomycterus",12
"Triportheus venezuelensis",12
"Aequidens",11
"Aphyocharax pusillus",11
"Bryconops caudomaculatus",11
"Campostoma ornatum",11
"Chaetostoma",11
"Chaetostoma stanii",11
"Chalceus macrolepidotus",11
"Characidium voladorita",11
"Chilodus punctatus",11
"Cichlasoma amazonarum",11
"Cottus confusus",11
"Creagrutus",11
"Crenicichla alta",11
"Elassoma evergladei",11
"Etheostoma chuckwachatte",11
"Hemigrammus rodwayi",11
"Hemigrammus vorderwinkleri",11
"Leporinus striatus",11
"Liposarcus pardalis",11
"Loricaria 3",11
"Macrhybopsis meeki",11
"Megalechis thoracata",11
"Melanocharacidium dispilomma",11
"Moenkhausia 1",11
"Morone saxatilis",11
"Notropis chlorocephalus",11
"Noturus gladiator",11
"Panaque nigrolineatus",11
"Parodon suborbitale",11
"Percina cymatotaenia",11
"Phenacobius crassilabrum",11
"Phenacogaster pectinatus",11
"Pseudoplatystoma fasciatum",11
"Pyrrhulina filamentosa",11
"Rhamphichthys rostratus",11
"Salvelinus namaycush",11
"Steindachnerina",11
"Amblydoras nauticus",10
"Anchoviella carrikeri",10
"Apistogramma agassizii",10
"Apteronotus albifrons",10
"Auchenipterichthys longimanus",10
"Boulengerella maculata",10
"Brachyhypopomus occidentalis",10
"Bryconamericus emperador",10
"Carnegiella marthae",10
"Catostomus platyrhynchus",10
"Cetopsidium morenoi",10
"Cetopsis orinoco",10
"Chrosomus neogaeus",10
"Cichla orinocensis",10
"Coregonus artedii",10
"Crenicichla lugubris",10
"Cyprinella gibbsi",10
"Etheostoma chienense",10
"Etheostoma chlorobranchium",10
"Etheostoma maculatum",10
"Etheostoma teddyroosevelt",10
"Hemigrammus levis",10
"Hypentelium roanokense",10
"Hypoptopoma 2",10
"Hypostomus hemiurus",10
"Hypostomus squalinus",10
"Ichthyomyzon fossor",10
"Macrhybopsis gelida",10
"Micropterus treculi",10
"Microschemobrycon casiquiare",10
"Moenkhausia ceros",10
"Moenkhausia gracilima",10
"Nannorhamdia",10
"Nocomis raneyi",10
"Notropis asperifrons",10
"Poecilia sphenops",10
"Pristobrycon striolatus",10
"Rineloricaria 2",10
"Steindachnerina planiventris",10
"Trinectes maculatus",10
"Acanthodoras spinosissimus",9
"Aequidens diadema",9
"Brachyhypopomus bennetti",9
"Brachyhypopomus brevirostris",9
"Brachyhypopomus regani",9
"Brachyrhaphis episcopi",9
"Brycon amazonicus",9
"Bryconops affinis",9
"Bujurquina syspilus",9
"Calophysus macropterus",9
"Characidae dusky",9
"Colomesus asellus",9
"Corynopoma riisei",9
"Cottus perplexus",9
"Creagrutus gyrospilus",9
"Ctenolucius hujeta",9
"Cyprinella zanema",9
"Enneacanthus chaetodon",9
"Erimyzon tenuis",9
"Etheostoma cinereum",9
"Etheostoma collettei",9
"Etheostoma microlepidum",9
"Etheostoma pyrrhogaster",9
"Fundulus stellifer",9
"Hemigrammus pulcher",9
"Hemiodopsis gracilis",9
"Heptapterus",9
"Ictiobus",9
"Laemolyta garmani",9
"Lepthoplosternum altamazonicum",9
"Lythrurus matutinus",9
"Mesonauta guyanae",9
"Metynnis luna",9
"Moxostoma lachneri",9
"Mylossoma",9
"Nemadoras humeralis",9
"Notropis scabriceps",9
"Noturus flavater",9
"Pachypops",9
"Percina carbonaria",9
"Percina notogramma",9
"Prosopium williamsoni",9
"Pteronotropis hubbsi",9
"Rhytiodus lauzannei",9
"Saccoderma melanostigma",9
"Serrabrycon magoi",9
"Serrasalmus eigenmanni",9
"Syngnathus scovelli",9
"Triportheus",9
"Triportheus orinocensis",9
"Ageneiosus atronasus",8
"Ageneiosus vittatus",8
"Anodus steatops",8
"Apistogramma steindachneri",8
"Bryconamericus diaphanus",8
"Bunocephalus coracoideus",8
"CallichthysÊcallichthys CallichthysÊcallichthys",8
"Catostomus plebeius",8
"Chaetobranchopsis orbicularis",8
"Cichlasoma coryphaenoides",8
"Cochliodon",8
"Cottus ricei",8
"Crenicichla proteus",8
"Ctenogobius boleosoma",8
"Curimata metae",8
"Cyprinella chloristia",8
"Elassoma okefenokee",8
"Etheostoma aquali",8
"Etheostoma fragi",8
"Fluviphylax pygmaeus",8
"Fundulus rathbuni",8
"Gobiidae",8
"Helogenes marmoratus",8
"Hemigrammus 3",8
"Ichthyomyzon greeleyi",8
"Jordanella floridae",8
"Knodus motatanensis",8
"Leporinus klausewitzi",8
"Megalamphodus sweglesi",8
"Myoxocephalus thompsoni",8
"Nocomis platyrhynchus",8
"Notropis amoenus",8
"Notropis braytoni",8
"Notropis sabinae",8
"Osteoglossum bicirrhosum",8
"Peckoltia",8
"Percina aurantiaca",8
"Pseudopimelodus raninus",8
"Ptychocheilus oregonensis",8
"Pyrrhulina eleanorae",8
"Rivulus",8
"Serrasalmus humeralis",8
"Steatogenys elegans",8
"Steindachnerina hypostoma",8
"Sternarchorhynchus roseni",8
"Tatia intermedia",8
"Acanthodoras cataphractus",7
"Acestrorhynchus falcatus",7
"Alosa alabamae",7
"Amblydoras monitor",7
"Amblydoras Peru",7
"Ancistrus martini",7
"Apteronotus rostratus",7
"Astyanax",7
"Batrachops",7
"Caenotropus mestomorgmatos",7
"Catostomus latipinnis",7
"Chaetostoma fischeri",7
"Cheirodontops geayi",7
"Cichla temensis",7
"Cichlasoma",7
"Copella metae",7
"Corydoras loretoensis",7
"Crenicichla notophthalmus",7
"Curimata cerasina",7
"Curimata magdalanae",7
"Curimata V",7
"Cyphocharax",7
"Cyprinella lepida",7
"Dionda serena",7
"Eigenmannia lineatus",7
"Elachocharax pulcher",7
"Eleotris pisonis",7
"ErythrinusÊerythrinus ErythrinusÊerythrinus",7
"Esox masquinongy",7
"Etheostoma douglasi",7
"Etheostoma sagitta",7
"Etheostoma tennesseense",7
"Etheostoma tuscumbia",7
"Exoglossum laurae",7
"Farlowella nattereri",7
"Fundulus sciadicus",7
"Gephyrocharax atricaudata",7
"Hemiodopsis immaculatus",7
"Hemiodopsis microlepis",7
"Henonemus punctatus",7
"Hesperoleucus symmetricus",7
"Holobrycon pesu",7
"Hoplarchus psittacus",7
"Hyphessobrycon callistus",7
"Jupiaba pinnata",7
"Jupiaba polylepis",7
"Jupiaba scologaster",7
"Lagodon rhomboides",7
"Loricariichthys",7
"Metynnis argenteus",7
"Microglanis zonatus",7
"Moenkhausia megalops",7
"Nannoptopoma spectabilis",7
"Nannostomus trifasciatus",7
"Nocomis asper",7
"Pimelodella cristata",7
"Pimelodus 1",7
"Pimelodus 2",7
"Pimephales tenellus",7
"Potamorrhaphis petersi",7
"Prodontocharax alleni",7
"Pseudanos winterbottomi",7
"Pseudopimelodus",7
"Pseudorinelepis genibarbis",7
"Pyrrhulina australis",7
"Rhabdolichops electrogrammus",7
"Rhamdia sebae",7
"Rineloricaria uracantha",7
"Scardinius erythrophthalmus",7
"Steindachnerina pupula",7
"Sternarchogiton nattereri",7
"Tatia",7
"Trachydoras steindachneri",7
"Triportheus brachipomus",7
"Triportheus culter",7
"Vandellia",7
"Acrocheilus alutaceus",6
"Aequidens potaroensis",6
"Ageneiosus ucayalensis",6
"Ambloplites constellatus",6
"Ameiurus platycephalus",6
"Ammocrypta bifascia",6
"Ammocryptocharax elegans",6
"Anadoras grypus",6
"Apteronotus hasemani",6
"Astyanax abramis",6
"Astyanax abramoides",6
"Belonesox belizanus",6
"Biotodoma wavrini",6
"Brachyrhaphis cascajalensis",6
"Brycon falcatus",6
"Brycon petrosus",6
"Catoprion mento",6
"Cetopsorhamdia",6
"Chaetobranchus semifasciatus",6
"Chrosomus cornutus",6
"Cichlasoma urophthalmus",6
"Copella nigrofasciata",6
"Coregonus hoyi",6
"Corydoras",6
"Corydoras atropersonatus",6
"Cottus",6
"Creagrutus barrigai",6
"Creagrutus paralacus",6
"Crenicara punctulatum",6
"Crenuchus spilurus",6
"Curimata incompta",6
"Curimatidae Curimatidae",6
"Cyprinella monacha",6
"Cyprinella nivea",6
"Electrophorus electricus",6
"Etheostoma boschungi",6
"Etheostoma colorosum",6
"Etheostoma fonticola",6
"Etheostoma kanawhae",6
"Etheostoma lachneri",6
"Etheostoma longimanum",6
"Etheostoma mariae",6
"Etheostoma ramseyi",6
"Etheostoma swannanoa",6
"Etheostoma zonifer",6
"Farlowella amazonus",6
"Fundulus majalis",6
"Fundulus notti",6
"Gila orcuttii",6
"Gila robusta",6
"Glyptothorax lampris",6
"Goeldiella eques",6
"Gymnocephalus cernuus",6
"Hemigrammus cylindricus",6
"Hemigrammus iota",6
"Hemigrammus rhodostomus",6
"Hemisorubim platyrhynchus",6
"Heterocharax virgulatus",6
"Hybopsis",6
"Hydrolycus tatauaia",6
"Hypopygus neblinae",6
"Hypostomus 2",6
