"Collector","Count"
"expeditions",1
"expl",1
"exploration",1
"f.abernethy",1
"f.day",1
"f.h",1
"f.h.c",1
"f.j",1
"f.k",1
"f.m.s",1
"f.p",1
"f.s.l",1
"f.w",1
"farber",1
"farrand",1
"farris",1
"favalora",1
"felder",1
"feller",1
"ferber",1
"ferdinand",1
"ferranti",1
"ferrari",1
"fhb",1
"field",1
"fields",1
"filer",1
"firm",1
"firpo",1
"fiscus",1
"fishelson",1
"fishery",1
"fishes",1
"fittkao",1
"fleschig",1
"fr",1
"franca",1
"franicevich",1
"fratries",1
"french",1
"frizzell",1
"frye",1
"funchal",1
"funk",1
"funkhauser",1
"g.d.hanna",1
"g.underhill",1
"g.v",1
"galatro",1
"gardiner",1
"garlick",1
"gawera",1
"gay",1
"gene",1
"generossoa",1
"genova",1
"georg",1
"germon",1
"gfc",1
"giamanco",1
"gill",1
"gives",1
"glenn",1
"glidden",1
"gnanamuthu",1
"godsil",1
"goldin",1
"goldman",1
"golsine",1
"golukev",1
"gomez",1
"gracie",1
"graf",1
"gravely",1
"graxcely",1
"grebritski",1
"greenwood",1
"greer",1
"gregorio",1
"grillo",1
"gruss",1
"gudger",1
"guerra",1
"guido",1
"gunning",1
"gunter",1
"h.a.fehlmann",1
"h.a.h",1
"h.e.f",1
"h.g",1
"h.gilbert",1
"h.j",1
"h.m.f",1
"h.t",1
"h.w.b.marley",1
"hagerman",1
"hagermann",1
"hal",1
"halter",1
"halton",1
"hamid",1
"hanamoto",1
"hannigen",1
"harald",1
"haroldo",1
"harrison",1
"hartley",1
"hartman",1
"hasselborg",1
"hattori",1
"hawks",1
"hayes",1
"hedley",1
"held",1
"hemphill",1
"hendrichs",1
"hendrickson",1
"henschall",1
"herbst",1
"hermano",1
"heyde",1
"hiller",1
"hills",1
"hms",1
"ho",1
"hohn",1
"holladay",1
"holstvoogd",1
"hong",1
"hoogstraal",1
"hook",1
"hooper",1
"horn",1
"horrer",1
"horsley",1
"horvath",1
"houston",1
"howard",1
"hugli",1
"hugo",1
"hunter",1
"hyd",1
"hydrobiologie",1
"hydrograph",1
"hydrographic",1
"i.a.t.i.c",1
"ichthy",1
"ii",1
"iijima",1
"imp",1
"import",1
"imported",1
"in",1
"ingolf",1
"inomata",1
"insp",1
"institution",1
"int",1
"irabo",1
"irwin",1
"ishizuka",1
"itta",1
"iu",1
"ivey",1
"iwai",1
"j.a.henshall",1
"j.d.ogilby",1
"j.f",1
"j.p.harville",1
"j.p.sheehan",1
"j.q",1
"jackson",1
"jacobi",1
"jakubowski",1
"jansen",1
"jantt",1
"jemis",1
"jenkind",1
"jennings",1
"jewitt",1
"jim",1
"joh",1
"josen",1
"joson",1
"jow",1
"judge",1
"julio",1
"jurgens",1
"k.m.li",1
"k.o",1
"kabayashi",1
"kamohara",1
"karl",1
"karlovac",1
"kauahui",1
"kazunori",1
"keasey",1
"keller",1
"kenneth",1
"kenzi",1
"kewalramani",1
"khan",1
"kinder",1
"king",1
"kingsley",1
"kinonobu",1
"kirsk",1
"kjell",1
"knapp",1
"knight",1
"knowles",1
"koide",1
"koneyama",1
"kong",1
"koro",1
"kowloon",1
"kpt",1
"kristin",1
"kruyt",1
"kulkarni",1
"kusano",1
"kuwaehalara",1
"kyburz",1
"l'atlan",1
"l.j",1
"l.j.v",1
"l.k",1
"l.p",1
"l.t",1
"lacerda",1
"ladiges",1
"lady",1
"laflair",1
"laft",1
"lako",1
"lall",1
"lambert",1
"lamont",1
"landquist",1
"lane",1
"lantis",1
"larco",1
"latronel",1
"lauderbach",1
"launch",1
"laurillard",1
"leahy",1
"learnessberry",1
"leavitt",1
"leete",1
"leg",1
"lemmon",1
"lena",1
"leningrad",1
"levitt",1
"levy",1
"likik",1
"lincke",1
"lindholm",1
"lindner",1
"litell",1
"loellen",1
"loero",1
"london",1
"lonnberg",1
"lorente",1
"lory",1
"louise",1
"loukashkin",1
"lovejoy",1
"loyd",1
"loye",1
"lt",1
"lucia",1
"luciano",1
"lucida",1
"lukes",1
"luling",1
"m.l",1
"macgregor",1
"macintyre",1
"mackessak",1
"mag",1
"mahadeva",1
"maher",1
"main",1
"majima",1
"malaysia",1
"malkin",1
"maloney",1
"manabe",1
"manacap",1
"mannhardt",1
"mansell",1
"manta",1
"mar.fishes",1
"marchand",1
"marcus",1
"marin",1
"marineland",1
"marinkovitch",1
"mario",1
"marion",1
"market",1
"marten",1
"marx",1
"mason",1
"matano",1
"mathias",1
"maud",1
"maurice",1
"mcbain",1
"mcclelland",1
"mcclintock",1
"mcclure",1
"mcconell",1
"mccormick",1
"mccutcheon",1
"mcdougall",1
"mcgowan",1
"mcmullen",1
"mcneeley",1
"mcneil",1
"mctaggart",1
"meehean",1
"member",1
"mendoza",1
"mercer",1
"mexican",1
"mexicans",1
"meyers",1
"michael",1
"michanco",1
"milner",1
"mis",1
"mitsukiri",1
"mizuno",1
"mn",1
"monaco",1
"monterey",1
"moojan",1
"moojeh",1
"moolenburgh",1
"morrow",1
"mother",1
"moyeneel",1
"mulford",1
"mullegger",1
"mun",1
"munz",1
"murray",1
"mvz",1
"n.w.mead",1
"nabelek",1
"nakano",1
"nalbant",1
"name",1
"namiye",1
"nasmyth",1
"nat'l",1
"nat.pk",1
"naturalist's",1
"navy",1
"nccarthy",1
"nerbudda",1
"net",1
"newcombe",1
"newhouse",1
"nielsen",1
"nissen",1
"njala",1
"nobel",1
"nonaka",1
"nora",1
"nordenskjold",1
"norris",1
"northrop",1
"norton",1
"o.b",1
"o.c",1
"o.l",1
"o.p.jenkins",1
"ob",1
"ober",1
"oceanog",1
"october",1
"odum",1
"oetzman",1
"oltean",1
"orange",1
"orca",1
"oregon",1
"orr",1
"ortega",1
"orville",1
"otakai",1
"otaro",1
"overly",1
"owen",1
"owsten",1
"owstoni",1
"p.c",1
"p.d.r",1
"p.e.p.deraniyagala",1
"p.g",1
"p.o",1
"p.o.simons",1
"p.s",1
"pac",1
"pack",1
"packer",1
"pak",1
"paladini",1
"palos",1
"parez",1
"parish",1
"park",1
"parkins",1
"parko",1
"parks",1
"patrol",1
"pattison",1
"pavez",1
"pepp",1
"percy",1
"perrott",1
"petry",1
"phil",1
"philippines",1
"philips",1
"pietro",1
"pillary",1
"pinkes",1
"pitelka",1
"polhemus",1
"poll",1
"pollatzer",1
"pomeroy",1
"possibly",1
"potter",1
"prasad",1
"presumably",1
"prince",1
"products",1
"prog",1
"proston",1
"psfl",1
"puretich",1
"puretio",1
"queensland",1
"r.c.m",1
"r.j",1
"r.m",1
"r.p",1
"r.s.n",1
"r.v.a",1
"r.w",1
"rabaut",1
"rainey",1
"rajan",1
"rauch",1
"rayner",1
"rays",1
"reared",1
"recv'd",1
"reed",1
"register",1
"rehder",1
"reich",1
"remarks",1
"resich",1
"respectively",1
"rheinart",1
"rick",1
"riley",1
"ritter",1
"rivers",1
"riviera",1
"roach",1
"robertson",1
"rock",1
"rodolfo",1
"roenfelt",1
"rose",1
"roseberry",1
"rosenberg",1
"ross",1
"roth",1
"rue",1
"rusch",1
"ruschi",1
"rusk",1
"russel",1
"russo",1
"rutlidge",1
"ryan",1
"s.c",1
"s.h",1
"s.t",1
"s.w.k",1
"sadler",1
"sahlin",1
"sailor",1
"sakamoto",1
"sako",1
"sal",1
"salathe",1
"samba",1
"sampson",1
"samuel",1
"sanders",1
"sandos",1
"sandoza",1
"santo",1
"santos",1
"sao",1
"schath",1
"schmitt",1
"scholt",1
"schubert",1
"sci",1
"science",1
"scotfield",1
"seapin",1
"secured",1
"seiners",1
"september",1
"serra",1
"serv",1
"sete",1
"shanahan",1
"sharif",1
"sheer",1
"shelbeare",1
"shelford",1
"shelton",1
"sherer",1
"shibuya",1
"shidler",1
"ship",1
"sho",1
"shoemaker",1
"shrimp",1
"siboga",1
"silapi",1
"sims",1
"sing",1
"skipper",1
"slevin",1
"sloan",1
"sneidern",1
"snellius",1
"snow",1
"snydaer",1
"soholt",1
"soji",1
"solorzano",1
"souder",1
"soulen",1
"sowerby",1
"specifics",1
"spegazzini",1
"spencer",1
"sportsman",1
"squire",1
"sscheidnass",1
"stadelman",1
"stadler",1
"stag",1
"stanovich",1
"stejneger",1
"stephans",1
"stephenson",1
"stet",1
"stoker",1
"stover",1
"str",1
"stranger",1
"stringer",1
"sts",1
"stucki",1
"sud",1
"sugars",1
"suka",1
"summer",1
"sun",1
"swett",1
"t.b",1
"t.m",1
"t.s",1
"tahiti",1
"tak",1
"takeshi",1
"tamiji",1
"tane",1
"tang",1
"tanner",1
"tardio",1
"temple",1
"terofal",1
"tethys",1
"thacher",1
"thon",1
"thornburg",1
"thrailhill",1
"thurston",1
"tierney",1
"tinker",1
"toeter",1
"tolten",1
"tom",1
"tonggol",1
"trautman",1
"travasso",1
"trawler",1
"trelease",1
"trepanning",1
"trevor",1
"tsun",1
"turner",1
"tuvia",1
"u.s.f.g",1
"uburdig",1
"uhlmeyer",1
"ullyses",1
"umatilla",1
"undehrill",1
"united",1
"usdin",1
"usfc",1
"usnm",1
"v.b",1
"v.m",1
"val",1
"varugis",1
"vaslir",1
"vaslit",1
"verdes",1
"vermon",1
"vicente",1
"victoria",1
"vietnamese",1
"vleck",1
"vogtman",1
"volberding",1
"voris",1
"vrana",1
"w.h.r",1
"w.k",1
"w.o",1
"w.v",1
"wallen",1
"wan",1
"warden",1
"waring",1
"watkins",1
"waxman",1
"wayne",1
"webb",1
"weber",1
"wedensky",1
"weib",1
"weil",1
"weinberg",1
"weisel",1
"welander",1
"welch",1
"wells",1
"welsby",1
"welsh",1
"wennesland",1
"werff",1
"werrham",1
"westerman",1
"weymouth",1
"whilliamson",1
"whitaker",1
"whitehead",1
"widrig",1
"wigley",1
"wilby",1
"wiley",1
"wilke",1
"winz",1
"with",1
"wragg",1
"wright",1
"wroncy",1
"wu",1
"wulritzer",1
"xantus",1
"xavier",1
"y.g",1
"y.w",1
"yahiro",1
"yarofoman",1
"yat",1
"ygnacio",1
"yneac",1
"yoshiro",1
"yumiko",1
"yut",1
"zambonino",1
"zousskin",1
"zuloga",1
