"Family","Count"
"cardinalidae",21
"castoridae",22
"casuariidae",2
"cathartidae",18
"caviidae",5
"cebidae",2
"cercopithecidae",4
"certhiidae",1
"cervidae",51
"charadriidae",12
"chinchillidae",1
"ciconiidae",2
"columbidae",38
"corvidae",51
"cricetidae",495
"cuculidae",6
"dasypodidae",3
"dasyproctidae",1
"dermochelyidae",9
"didelphidae",25
"diomedeidae",5
"emberizidae",125
"equidae",11
"erethizontidae",6
"eschrichtiidae",16
"falconidae",54
"felidae",62
"fregatidae",3
"fringillidae",144
"galagonidae",1
"gaviidae",34
"geomyidae",39
"gruidae",2
"haematopodidae",1
"herpestidae",1
"heteromyidae",28
"hippopotamidae",1
"hirundinidae",33
"hominidae",5
"hydrobatidae",3
"hylobatidae",3
"hyperoodontidae",6
"icteridae",60
"kogiidae",8
"laniidae",8
"laridae",76
"lemuridae",2
"leporidae",61
"loridae",2
"macropodidae",9
"mephitidae",37
"mimidae",13
"molossidae",16
"motacillidae",2
"muridae",23
"mustelidae",564
"myrmecophagidae",1
"numididae",1
"ochotonidae",4
"odobenidae",4
"odontophoridae",31
"ornithorhynchidae",1
"otariidae",133
"pandionidae",8
"paridae",10
"parulidae",112
"passeridae",7
"pelecanidae",16
"phaethontidae",2
"phalacrocoracidae",45
"phasianidae",18
"phocidae",66
"phocoenidae",27
"phoenicopteridae",3
"phyllostomidae",3
"physeteridae",4
"picidae",57
"podicipedidae",44
"potoroidae",1
"procellariidae",56
"procyonidae",46
"psittacidae",13
"pycnonotidae",7
"rallidae",19
"ramphastidae",6
"regulidae",17
"rheidae",2
"sciuridae",63
"scolopacidae",119
"sittidae",5
"soricidae",78
"spheniscidae",2
"strigidae",60
"sturnidae",9
"suidae",21
"sulidae",10
"sylviidae",17
"talpidae",27
"tayassuidae",2
"thraupidae",15
"threskiornithidae",1
"trochilidae",72
"troglodytidae",37
"turdidae",75
"tyrannidae",18
"tytonidae",23
"ursidae",19
"vespertilionidae",69
"vireonidae",5
"zanobatidae",1
"macrorhamphosidae",5
"tetrabrachiidae",5
"mysidae",1
"octopodidae",1
"oedicerotidae",1
"ommastrephidae",1
"somnosidae",1
"arripididae",1
"cottunculidae",6
"dysommidae",2
"grammidae",3
"limnichthyidae",9
"ostraiontidae",1
"percophididae",6
"solidae",1
"synancejidae",9
"asterolepidae",1
"dunkleosteidae",1
"scrophulariaceae",2
"achiropsettidae",2
"anacanthobatididae",20
"auchenoglanidae",4
"disintegrated",674
"misc. fish egg",14
"teleost",235
"anarhichidae",2
"arriidae",26
"eleginopidae",5
"euphorbiaceae",2
"gonostomidae",1
"hemiscyllidae",1
"plantaginaceae",1
"regalicidae",6
"rhynchobatidae",1
"schilbeidae (schilbidae)",10
"thalasseleotrididae",2
