"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"70% ETHANOL","uwfc","adult collection","uw 005500","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 021376","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 000867","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 040934","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 016122","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 014627","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 002204","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 013273","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 027143","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 007903","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 007910","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 001146","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 018592","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 022757","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 029253","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 005767","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 011912","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 000049","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 026743","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 008911","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 001052","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 015892","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 004350","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 026486","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 018032","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 019879","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 011093","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 019370","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 028061","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 014161","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 003853","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 010360","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 025435","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 021141","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 003816","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 013640","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 022401","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 008337","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 017329","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 027340","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 027413","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 014292","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 007240","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 002647","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 004106","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 001810","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 017299","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 013901","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 011586","EtOH","","",NA,NA,NA,86
"70% ETHANOL","uwfc","adult collection","uw 026308","EtOH","","",NA,NA,NA,86
