"dwc.scientificName","freq"
"Epinephelus spilotoceps",24
"Gnathodentex aureolineatus",24
"Monotaxis grandoculis",24
"Neomyxus chaptalii",24
"Salvelinus namaycush",24
"Scopelosaurus adleri",24
"Thymallus arcticus",24
"Trachurus symmetricus",24
"Xiphister",24
"Acanthurus nigrofuscus",23
"Bathyraja kincaidii",23
"Cephalopholis leopardus",23
"Chaetodon miliaris",23
"Chirolophis nugator",23
"Epinephelus tauvina",23
"Eptatretus deani",23
"Pomacentrus tripunctatus",23
"Prosopium cylindraceum",23
"Sebastes jordani",23
"Sebastes rufus",23
"Ameiurus melas",22
"Chaetodon ephippium",22
"Chaetodon lunula",22
"Chromis caeruleus",22
"Ctenochaetus striatus",22
"Dinematichthys iluocoeteoides",22
"Grammistes sexlineatus",22
"Gymnogobius castaneus",22
"Hypomesus chishimaensis",22
"Icelus",22
"Macrouridae",22
"Malacocottus kincaidi",22
"Moxostoma poecilurum",22
"Myctophum aurolaternatum",22
"Oneirodes",22
"Percina caprodes",22
"Phenacobius catostomus",22
"Valenciennea strigata",22
"Xeneretmus triacanthus",22
"Anarhichas orientalis",21
"Antennarius striatus",21
"Bathyraja abyssicola",21
"Istiblennius paulus",21
"Lycenchelys camchatica",21
"Pimephales notatus",21
"Pungitius",21
"Sebastes chlorostictus",21
"Sebastes melanostomus",21
"Valenciennea muralis",21
"Zebrasoma flavescens",21
"Apodichthys",20
"Careproctus",20
"Cephalopholis argus",20
"Cirripectes variolosus",20
"Clidoderma asperrimum",20
"Clinocottus globiceps",20
"Culaea inconstans",20
"Lampetra planeri",20
"Liparis fabricii",20
"Lycodapus endemoscotus",20
"Lycodes mucosus",20
"Nezumia stelgidolepis",20
"Percina macrocephala",20
"Rhinichthys falcatus",20
"Sardinops sagax",20
"Scarus dubius",20
"Zanclus cornutus",20
"Allocareproctus ungak",19
"Bathyagonus",19
"Caranx sexfasciatus",19
"Conger cinereus",19
"Kuhlia taeniura",19
"Lepomis cyanellus",19
"Lota lota",19
"Lutjanus fulviflamma",19
"Lutjanus kasmira",19
"Megalocottus platycephalus",19
"Melamphaes",19
"Melamphaes parvus",19
"Neoniphon argenteus",19
"Oligocottus rimensis",19
"Tribolodon ezoe",19
"Triglops metopias",19
"Valenciennea sexguttata",19
"Abudefduf sordidus",18
"Antennarius coccineus",18
"Atherinidae",18
"Atherinops affinis",18
"Bothragonus swanii",18
"Danaphos oculatus",18
"Epinephelus macrospilos",18
"Gonostoma elongatum",18
"Hygophum proximum",18
"Ictalurus punctatus",18
"Labroides dimidiatus",18
"Lutjanus gibbus",18
"Notropis texanus",18
"Pimephales promelas",18
"Plectobranchus evides",18
"Prosopium coulterii",18
"Pungitius pungitius pungitius",18
"Sebastes ensifer",18
"Sebastes miniatus",18
"Stethojulis albovittata",18
"Tribolodon hakuensis",18
"Acipenser transmontanus",17
"Alectrias alectrolophus",17
"Ambloplites rupestris",17
"Amblygobius phalaena",17
"Anotopterus pharao",17
"Bathophilus flemingi",17
"Canthigaster margaritata",17
"Centrarchus macropterus",17
"Chaetodon vagabundus",17
"Cheilinus fasciatus",17
"Chesnonia verrucosa",17
"Clinocottus embryum",17
"Couesius plumbeus",17
"Eumicrotremus andriashevi",17
"Halichoeres centiquadrus",17
"Histrio histrio",17
"Lutjanus vaigiensis",17
"Lycodapus parviceps",17
"Myoxocephalus type a",17
"Nezumia liolepis",17
"Notemigonus crysoleucas",17
"Plesiops nigricans",17
"Pseudocheilinus hexataenia",17
"Sebastes nigrocinctus",17
"Sebastes semicinctus",17
"Anoplarchus insignis",16
"Apogon savayensis",16
"Balistapus aculeatus",16
"Bathymaster leurolepis",16
"Bothus pantherinus",16
"Chaetodon kleini",16
"Chaetodon multicinctus",16
"Chaetodon trifasciatus",16
"Cyclothone atraria",16
"Diaphus",16
"Eurymen gyrinus",16
"Gonostoma atlanticum",16
"Gymnothorax pictus",16
"Gymnothorax rueppellii",16
"Hemigymnus melapterus",16
"Hypomesus",16
"Jordania zonope",16
"Labridae",16
"Leptagonus leptorhynchus",16
"Myoxocephalus quadricornis",16
"Opostomias mitsuii",16
"Porocottus",16
"Rhinecanthus rectangulus",16
"Sebastes reedi",16
"Synchirus gilli",16
"Zesticelus profundorum",16
"Abudefduf amabilis",15
"Apogon robustus",15
"Bregmaceros",15
"Cephalopholis pachycentron",15
"Chirolophis japonicus",15
"Coregonus clupeaformis",15
"Coris gaimard",15
"Coryphaenoides filifer",15
"Eumesogrammus praecisus",15
"Gymnelus viridis",15
"Gymnothorax flavimarginatus",15
"Halichoeres nebulosus",15
"Hemiramphus marginatus",15
"Idiacanthus fasciola",15
"Laemonema longipes",15
"Lepomis auritus",15
"Lipariscus nanus",15
"Margariscus margarita",15
"Microcottus sellaris",15
"Novaculichthys taeniourus",15
"Oxymonacanthus longirostris",15
"Pervagor spilosoma",15
"Thalassoma lutescens",15
"Tridentiger brevispinis",15
"Xeneretmus leiops",15
"Apogon nigrofasciatus",14
"Bathygobius fuscus",14
"Bathyraja mariposa",14
"Campostoma anomalum",14
"Ceratoscopelus townsendi",14
"Coryphaenoides longifilis",14
"Cottus gulosus x perplexus",14
"Cryptacanthodes giganteus",14
"Cryptopsaras couesii",14
"Diplophos taenia",14
"Diplospinus multistriatus",14
"Hexagrammos superciliosus",14
"Liparis rutteri",14
"Melanostigma pammelas",14
"Misc. fish egg",14
"Myctophidae",14
"Myripristis kuntee",14
"Naso unicornis",14
"Notolepis risso",14
"Platichthys stellatus hybrid",14
"Raja stellulata",14
"Scarus",14
"Sebastes mystinus",14
"Synchirus",14
"Thalassoma schwanenfeldii",14
"Triglops",14
"Ambloplites ariommus",13
"Aphanopus arigato",13
"Arctozenus risso",13
"Argyropelecus",13
"Asemichthys taylori",13
"Chaetodon strigangulus",13
"Chilara taylori",13
"Coris aygula",13
"Epinephelus fuscoguttatus",13
"Eptatretus stoutii",13
"Fistularia petimba",13
"Gymnothorax javanicus",13
"Howella brodiei",13
"Hybopsis winchelli",13
"Hypoptychus dybowskii",13
"Leptagonus decagonus",13
"Leptojulis pardalis",13
"Lycodes pacifica",13
"Melanonus zugmayeri",13
"Plectrypops lima",13
"Scomber japonicus",13
"Stichaeopsis nana",13
"Stolephorus heterolobus",13
"Terapon jarbua",13
"Acanthurus lineatus",12
"Acanthurus matoides",12
"Acanthurus nigroris",12
"Antennarius dorehensis",12
"Antennarius radiosus",12
"Canthigaster papua",12
"Canthigaster solandri",12
"Ceratias holboelli",12
"Cirripectes sebae",12
"Coryphaenoides",12
"Coryphaenoides pectoralis",12
"Esox lucius",12
"Etheostoma exile",12
"Eumicrotremus barbatus",12
"Forcipiger flavissimus",12
"Gadus",12
"Genyonemus lineatus",12
"Gymnocanthus detrisus",12
"Halichoeres binotopsis",12
"Lampanyctus fernae",12
"Leptagonus",12
"Malacocottus aleuticus",12
"Mulloidichthys vanicolensis",12
"Myctophum obtusirostre",12
"Nemichthys",12
"Notropis cornutus",12
"Paracirrhites arcatus",12
"Pleuronichthys verticalis",12
"Priacanthus cruentatus",12
"Puzanovia rubra",12
"Rhodeus sericeus",12
"Salmo trutta",12
"Scarus dimidiatus",12
"Scarus oviceps",12
"Stethojulis kalosoma",12
"Tetraodon nigropunctatus",12
"Abudefduf leucopomus",11
"Abudefduf leucozonus",11
"Acanthopsetta nadeshnyi",11
"Ammodytes personatus",11
"Antennarius pictus",11
"Apristurus kampae",11
"Aptocyclus copeianus",11
"Arothron nigropunctatus",11
"Aulostomus chinensis",11
"Bathyraja violacea",11
"Brama japonica",11
"Cantherhines sandwichiensis",11
"Careproctus lycopersicus",11
"Careproctus ostentum",11
"Cobitis lutheri",11
"Enophrys lucasi",11
"Gasterosteus",11
"Gasterosteus aculeatus aculeatus",11
"Halichoeres scapularis",11
"Hexagrammos type a",11
"Hypoatherina temminckii",11
"Linophryne",11
"Lutjanus monostigma",11
"Lycodapus psarostomatus",11
"Mallotus villosus catervarius",11
"Nansenia crassa",11
"Opisthoproctus soleatus",11
"Oxyporhamphus micropterus",11
"Phoxinus phoxinus",11
"Pleuronectes glacialis",11
"Pseudochromis tapeinosoma",11
"Sebastes constellatus",11
"Sebastes goodei",11
"Siganus rostratus",11
"Squalus suckleyi",11
"Synodus gracilis",11
"Talismania bifurcata",11
"Thalassoma purpureum",11
"Thysanophrys chiltonae",11
"Acanthurus nigricans",10
"Amblycirrhitus arcatus",10
"Ammocrypta meridiana",10
"Anodontostoma chacunda",10
"Antennatus tuberosus",10
"Apogon fraenatus",10
"Archistes biseriatus",10
"Caesio caerulaurea",10
"Catostomus",10
"Ceratias",10
"Cheilinus oxycephalus",10
"Chromis ternatensis",10
"Cyprinella callistia",10
"Epinephelus spilotus",10
"Fistularia commersonii",10
"Fundulus diaphanus",10
"Gigantactis",10
"Gobiodon quinquestrigatus",10
"Gomphosus tricolor",10
"Gymnelus hemifasciatus",10
"Histiophryne cryptacanthus",10
"Icelinus oculatus",10
"Lamprogrammus niger",10
"Lethrinus hypselopterus",10
"Lethrinus ornatus",10
"Leuroglossus",10
"Liparis bristolensis",10
"Lutjanus semicinctus",10
"Lycodapus leptus",10
"Mola mola",10
"Moringua abbreviata",10
"Noturus gyrinus",10
"Opisthocentrus dybowskii",10
"Pempheris oualensis",10
"Pholis picta",10
"Polypera greeni",10
"Pomacentrus pavo",10
"Prosopium oregonium",10
"Scarus bleekeri",10
"Scolopsis bilineatus",10
"Scopelarchus",10
"Scopelengys tristis",10
"Scopelosaurus",10
"Scorpaenodes scaber",10
"Sebastes hopkinsi",10
"Torpedo californica",10
"Trachinocephalus myops",10
"Uranoscopus japonicus",10
"Verasper variegatus",10
"Abudefduf imparipennis",9
"Acanthurus achilles",9
"Amphistichus rhodoterus",9
"Antennarius commerson",9
"Antennarius hispidus",9
"Aplodinotus grunniens",9
"Apogon erythrinus",9
"Apogon isostigma",9
"Argyropelecus sladeni",9
"Bathyraja",9
"Benthodesmus pacificus",9
"Carassius auratus",9
"Careproctus bowersianus",9
"Chaenophryne longiceps",9
"Chaetodon reticulatus",9
"Chaetodon semeion",9
"Chirolophis snyderi",9
"Chromis atripectoralis",9
"Dascyllus reticulatus",9
"Gobius ornatus",9
"Gymnothorax",9
"Halichoeres marginatus",9
"Himantolophus",9
"Hypentelium nigricans",9
"Hypoatherina ovalaua",9
"Hypomesus nipponensis",9
"Hyporhamphus acutus",9
"Kuhlia marginata",9
"Leiognathus splendens",9
"Lycodes akuugun",9
"Micropterus coosae",9
"Misgurnus anguillicaudatus",9
"Moxostoma erythrurum",9
"Mulloidichthys auriflamma",9
"Myoxocephalus brandtii",9
"Myripristis parvidens",9
"Myripristis pralinia",9
"Naso brevirostris",9
"Notropis baileyi",9
"Notropis venustus",9
"Opisthocentrus ocellatus",9
"Osmerus dentex",9
"Paraliparis rosaceus",9
"Parophrys",9
"Pomoxis annularis",9
"Poromitra curilensis",9
"Pseudalectrias tarasovi",9
"Pterois volitans",9
"Radulinus boleoides",9
"Scarus microrhinos",9
"Sebastes ovalis",9
"Sebastes rosenblatti",9
"Serrivomer sector",9
"Spirinchus starksi",9
"Stephanolepis hispidus",9
"Stethojulis phekadopleura",9
"Stethojulis strigiventer",9
"Thalassoma duperrey",9
"Triglops xenostethus",9
"Vinciguerria",9
"Zoarces elongatus",9
"Abudefduf coelestinus",8
"Abudefduf dickii",8
"Abudefduf unimaculatus",8
"Ameiurus natalis",8
"Amphiprion frenatus",8
"Antennarius indicus",8
"Antennarius maculatus",8
"Artedius type ii",8
"Aulorhynchus",8
"Bathylychnops exilis",8
"Brama raii",8
"Cataetyx rubrirostris",8
"Chaenophryne melanorhabdus",8
"Chanos chanos",8
"Chauliodus",8
"Cheilinus rhodochorous",8
"Chromis dimidiatus",8
"Cleisthenes hertzensteini",8
"Echeneis naucrates",8
"Epinephelus corallicola",8
"Etheostoma swaini",8
"Eustomias",8
"Gerres oyena",8
"Gymnoclinus cristatus",8
"Gymnothorax margaritophorus",8
"Gymnothorax meleagris",8
"Hygophum atratum",8
"Hyperprosopon argenteum",8
