"dwc.scientificName","freq"
"Hirundichthys oxycephalus",48
"Holocentridae",48
"Idiacanthus",48
"Malacoctenus zonifer sudensis",48
"Melanonus zugmayeri",48
"Misgurnus anguillicaudatus",48
"Mustelus henlei",48
"Naso lituratus",48
"Ocyurus chrysurus",48
"Paralichthys californicus",48
"Parambassis siamensis",48
"Parapercis clathrata",48
"Pholis laeta",48
"Puntius binotatus",48
"Scolopsis ciliatus",48
"Scorpaena guttata",48
"Scorpaenidae",48
"Stethojulis interrupta",48
"Acanthurus gahhm",47
"Agonostomus monticola",47
"Alestes",47
"Artedius harringtoni",47
"BOTHIDAE",47
"Chromis dimidiatus",47
"Cirrhilabrus punctatus",47
"Coryphaenoides cinereus",47
"Ctenochaetus binotatus",47
"Eigenmannia",47
"Eucinostomus gula",47
"GERREIDAE",47
"Gillichthys mirabilis",47
"LEIOGNATHIDAE",47
"Lepomis megalotis",47
"Malacoctenus gigas",47
"Minous monodactylus",47
"Myliobatis californica",47
"Myrichthys maculosus",47
"Nectamia bandanensis",47
"Osteochilus hasselti",47
"Pardachirus pavoninus",47
"Pimephales promelas",47
"Pleuronichthys decurrens",47
"Polydactylus virginicus",47
"Porichthys margaritatus",47
"Sebastes crameri",47
"URANOSCOPIDAE",47
"Xenentodon",47
"Apogon hyalosoma",46
"Chrysiptera taupou",46
"Epinephelus microdon",46
"Fusigobius neophytus",46
"Gymnothorax eurostus",46
"Idiacanthus antrostomus",46
"Istiblennius gibbifrons",46
"Parupeneus cyclostomus",46
"Plectranthias longimanus",46
"Plectroglyphidodon johnstonianus",46
"Radulinus asprellus",46
"Stethojulis trilineata",46
"Zalieutes elater",46
"Anthias",45
"Apogon atricaudus",45
"Bothrocara brunneum",45
"Campostoma anomalum",45
"Cephalopholis urodeta",45
"Fowleria variegata",45
"Hemiodus",45
"Hyperprosopon ellipticum",45
"Hypsopsetta guttulata",45
"Kaupichthys",45
"Leporinus friderici",45
"Nectamia luxuria",45
"Ogilbia ventralis",45
"Parachaetodon ocellatus",45
"Paralichthys aestuarius",45
"PLOTOSIDAE",45
"Pseudoplesiops typus",45
"Pterois russelli",45
"Ptychocheilus",45
"Quietula y-cauda",45
"Scolopsis cancellatus",45
"Sebastes diploproa",45
"Siganus puellus",45
"Spirinchus starksi",45
"Trichogaster trichopterus",45
"Alepocephalus tenebrosus",44
"Artedius fenestralis",44
"Aulostomus chinensis",44
"Cephalopholis cyanostigma",44
"Chloricthys lucasanus",44
"Cichla ocellaris",44
"Cirrhitus rivulatus",44
"Eviota albolineata",44
"Gomphosus",44
"Gonostoma elongatum",44
"Megalops cyprinoides",44
"Ostracion meleagris",44
"Oxyodon",44
"Plagiotremus tapeinosoma",44
"Rasbora daniconius",44
"Rhinecanthus",44
"Selene vomer",44
"Trimma caesiura",44
"Uropterygius xanthopterus",44
"Valenciennea strigatus",44
"Apogon frenatus",43
"Arothron setosus",43
"Chaetodon ulietensis",43
"Dallia pectoralis",43
"Diodon liturosus",43
"Gasterosteus",43
"Glossogobius",43
"Halieutaea retifera",43
"Hypoatherina temminckii",43
"Lampanyctus crocodilus",43
"Perca flavescens",43
"Plectrypops lima",43
"Pseudorhombus arsius",43
"Satanoperca jurupari",43
"Soleidae",43
"Acanthemblemaria crockeri",42
"Acanthostracion quadricornis",42
"Acantopsis sp.",42
"Arius thalassinus",42
"BROTULINAE",42
"Chaetodipterus faber",42
"Characidium",42
"Chromis iomelas",42
"Cichlidae",42
"Cyclocheilichthys",42
"Dialommus fuscus",42
"Eviota nebulosa",42
"Gnatholepis",42
"Gymnothorax rueppelliae",42
"Halieutichthys bispinosus",42
"Hippichthys spicifer",42
"Lepomis pallidus",42
"Malacoctenus hubbsi hubbsi",42
"Neomerinthe",42
"Parapercis cylindrica",42
"Parupeneus indicus",42
"Pelates quadrilineatus",42
"Protomyctophum crockeri",42
"Rasbora sumatrana",42
"Redigobius",42
"Sphaeramia orbicularis",42
"Symbolophorus californiense",42
"Thalassoma umbrostygma",42
"Toxotes jaculatrix",42
"Trichiurus lepturus",42
"Xanthichthys mento",42
"Acanthurus nigroris",41
"Apogon thermalis",41
"Caranx bartholomaei",41
"Chaetodon reticulatus",41
"Cichlasoma citrinellum",41
"Clinocottus acuticeps",41
"Epinephelus corallicola",41
"Eucinostomus",41
"Eucinostomus entomelas",41
"Glossogobius celebius",41
"Gobiosoma chiquita",41
"Haplochromis",41
"Hypostomus",41
"Kyphosus elegans",41
"Leuresthes tenuis",41
"Medialuna californiensis",41
"Myoxocephalus scorpius",41
"Myripristis multiradiatus",41
"Nemipterus",41
"Ompok bimaculatus",41
"Parascorpaena aurita",41
"Parmaturus xaniurus",41
"Peristedion",41
"Platax orbicularis",41
"Potamorrhaphis guianensis",41
"Puntius",41
"Pyrrhulina",41
"Rhinecanthus aculeatus",41
"Scorpaenopsis macrochir",41
"Sebastes alutus",41
"Stethojulis balteata",41
"Sufflamen chrysopterum",41
"Syngnathus louisianae",41
"Terapon theraps",41
"Thalassoma lutescens",41
"Thaleichthys pacificus",41
"Zaniolepis latipinnis",41
"Anchoa ischana",40
"Anoplopoma fimbria",40
"Apogon angustatus",40
"Argyropelecus lychnus",40
"Channa orientalis",40
"Dactylagnus mundus",40
"Dasycottus setiger",40
"Glyphidodontops glaucus",40
"Gymnothorax melatremus",40
"Halichoeres dispilus",40
"Hemiglyphidodon plagiometapon",40
"Labrisomus xantusi",40
"Leptocephalus",40
"Lile stolifera",40
"Liparis fucensis",40
"Lutianus fulviflamma",40
"Lythrulon flaviguttatum",40
