"dwc.scientificName","freq"
"Gomphosus varius",37
"Jordanella floridae",37
"Lutjanus gibbus",37
"Ogilbia cayorum",37
"Opistognathus aurifrons",37
"Parauchenipterus galeatus",37
"Pinirampus pirinampu",37
"Poecilia",37
"Pseudancistrus",37
"Rineloricaria",37
"Stephanolepis setifer",37
"Trachinotus baillonii",37
"Acanthostracion polygonius",36
"Chromis insolatus",36
"Cyprinella whipplei",36
"Decapterus macrosoma",36
"Doratonotus megalepis",36
"Enchelycore bayeri",36
"Fowleria aurita",36
"Lepisosteus oculatus",36
"Lucania goodei",36
"Megalops atlanticus",36
"Microgeophagus ramirezi",36
"Nemichthyidae",36
"Ogilbia boehlkei",36
"Opistognathus whitehursti",36
"Pempheris schomburgkii",36
"Percina sciera",36
"Pervagor melanocephalus",36
"Phallichthys amates",36
"Pomacentrus",36
"Puntius orphoides",36
"Sargocentron diadema",36
"Tylosurus crocodilus",36
"Apistogramma steindachneri",35
"Brachyrhaphis rhabdophora",35
"Bryconamericus orinocoense",35
"Bryx dunckeri",35
"Bunocephalus amaurus",35
"Chelonodon patoca",35
"Chromis caeruleus",35
"Cottus cognatus",35
"Hemidoras stenopeltis",35
"Moenkhausia mikia",35
"Nettastoma melanura",35
"Notropis lutipinnis",35
"Paragoniates alburnus",35
"Pimelodella cristata",35
"Pseudogramma bermudensis",35
"Roeboides affinis",35
"Roeboides occidentalis",35
"Sargocentron coruscus",35
"Sargocentron lacteoguttatum",35
"Stethojulis",35
"Tautogolabrus adspersus",35
"Abudefduf taurus",34
"Acanthemblemaria maria",34
"Ancistrus ranunculus",34
"Apogon angustatus",34
"Ariosoma",34
"Astroscopus guttatus",34
"Astyanax abramis",34
"Astyanax mexicanus",34
"Diplectrum formosum",34
"Enneanectes pectoralis",34
"Fundulus olivaceus",34
"Gobiomorus dormitor",34
"Heptapterus",34
"Hypancistrus (pão)",34
"Ictiobus bubalus",34
"Jupiaba polylepis",34
"Lagocephalus spadiceus",34
"Megalonema platycephalum",34
"Mulloidichthys martinicus",34
"Muraena lentiginosa",34
"Notropis texanus",34
"Parophidion schmidti",34
"Plectroglyphidodon lacrymatus",34
"Satanoperca",34
"Scorpaena brasiliensis",34
"Synodus englemani",34
"Thalassoma umbrostygma",34
"Trachydoras steindachneri",34
"Alfaro cultratus",33
"Baryancistrus xanthellus",33
"Brycon falcatus",33
"Canthigaster bennetti",33
"Cephalopholis",33
"Geophagus",33
"Gymnorhamphichthys bogardusi",33
"Gymnothorax griseus",33
"Hemigrammus marginatus",33
"Heniochus acuminatus",33
"Hoplosternum littorale",33
"Leptodoras juruense",33
"Nannostomus marginatus",33
"Ochmacanthus",33
"Orthosternarchus tamandua",33
"Parotocinclus",33
"Pomacentrus pavo",33
"Roeboides",33
"Scomberoides tol",33
"Starksia",33
"Umbrina coroides",33
"Zanclus canescens",33
"Acaronia nassa",32
"Apogon quadrisquamatus",32
"Astyanax polylepis",32
"Bathyuroconger vicinus",32
"Brycon aff. pesu (adiposa hialina)",32
"Callichthys callichthys",32
"Cheilinus fasciatus",32
"Chrysiptera biocellata",32
"Coryphaena hippurus",32
"Drepane punctata",32
"Ictalurus furcatus",32
"Lutjanus fulviflamma",32
"Myoxocephalus aenaeus",32
"Nemadoras trimaculatus",32
"Peckoltia sabaji",32
"Percina maculata",32
"Petrotyx sanguineus",32
"Poecilia vivipara",32
"Prognathodes aculeatus",32
"Scomber japonicus",32
"Sillago sihama",32
"Uroconger lepturus",32
"Acanthurus sandvicensis",31
"Careproctus",31
"Centropyge multispinis",31
"Chaetodon miliaris",31
"Cheirodon",31
"Clinidae",31
"Crenuchus spilurus",31
"Dactyloscopus crossotus",31
"Derichthys serpentinus",31
"Dysomma anguillare",31
"Gerres filamentosus",31
"Hypoplectrus",31
"Ictalurus nebulosus",31
"Istiblennius periophthalmus",31
"Liopropoma mowbrayi",31
"Melanocharacidium dispilomma",31
"Moxostoma sp.",31
"Naso lituratus",31
"Ostracion tuberculatus",31
"Parabathymyrus oregoni",31
"Paracirrhites forsteri",31
"Paraclinus fasciatus",31
"Poeciliidae",31
"Pomacentrus alexanderae",31
"Pomacentrus sulfureus",31
"Poptella compressa",31
"Prionotus punctatus",31
"Pseudupeneus macronema",31
"Pterodoras granulosus",31
"Rineloricaria cf. eigenmanni",31
"Serrapinnus",31
"Sphoeroides",31
"Strongylura timucu",31
"Trimma",31
"Apteronotus albifrons",30
"Archosargus probatocephalus",30
"Bairdiella chrysoura",30
"Chilomycterus antillarum",30
"Conodon nobilis",30
"Coris gaimard",30
"Cyprinella callitaenia",30
"Enneanectes atrorus",30
"Hemigrammus bellottii",30
"Holoshesthes heterodon",30
"Kaupichthys japonicus",30
"Leporinus",30
"Mastiglanis",30
"Microgadus tomcod",30
"Microschemobrycon callops",30
"Moenkhausia xinguensis",30
"Monotaxis grandoculis",30
"Moxostoma anisurum",30
"Nocomis biguttatus or micropogon",30
"Parastromateus niger",30
"Phaeoptyx xenus",30
"Physopyxis ananas",30
"Pimelodus ornatus",30
"Plotosus lineatus",30
"Pomacentrus tripunctatus",30
"Prionobrama filigera",30
"Pterygoplichthys multiradiatus",30
"Rhynchoconger gracilior/guppyi",30
"Selar boops",30
"Synodus",30
"Acanthurus lineatus",29
"Acantopsis choirorhynchos",29
"Acestrocephalus",29
"Amanses pullus",29
"Amblydoras nauticus",29
"Apogon planifrons",29
"Bagre marinus",29
"Brachyrhaphis roseni",29
"Calamus calamus",29
"Caranx",29
"Cephalopholis leopardus",29
"Characidium fasciatum",29
"Characidium zebra",29
"Clepticus parrae",29
"Ctenochaetus striatus",29
"Floridichthys carpio",29
"Fundulus confluentus",29
"Gomphosus",29
"Gymnothorax funebris",29
"Gymnothorax richardsonii",29
"Helogenes marmoratus",29
"Hypentelium etowanum",29
"Kaupichthys nuchalis",29
"Knodus sp B",29
