"dwc.scientificName","freq"
"Carpoides",3
"Catostomus catostomus catostomus",3
"Catostomus occidentalis",3
"Chorosomus neogaeus",3
"Chrosomus eos",3
"Chrosomus erythrogaster × Luxilus chrysocephalus",3
"Clarias batrachus",3
"Clupea harengus",3
"Cottus aleuticus",3
"Cottus bairdi kumleini",3
"Cottus bairdii kumleini",3
"Cryptoheros spilurus",3
"Crystallaria asprella",3
"Elassoma evergladei",3
"Etheostoma bellator",3
"Etheostoma blenniodes",3
"Etheostoma chuckwachatte",3
"Etheostoma collettei",3
"Etheostoma colorosum",3
"Etheostoma edwini",3
"Etheostoma euzonum",3
"Etheostoma nigrum eulepsis",3
"Etheostoma pyrrhogaster",3
"Etheostoma raneyi",3
"Etheostoma scotti",3
"Etheostoma striatulum",3
"Fundulus",3
"Fundulus majalis",3
"Fundulus nottii",3
"Gobiosoma bosc",3
"Heterandria lutzi",3
"Hybopsis",3
"Hybopsis hypsinotus",3
"Ictalurus lacustris",3
"Ictiobus bubalus × cyprinellus",3
"Ilyodon",3
"Jordanella floridae",3
"Lampetra camtschatica",3
"Lavinia exilicauda",3
"Lepisosteus spatula",3
"Liparis inquilinus",3
"Lota lota lacustris",3
"Lucania parva",3
"Luxilus cerasinus",3
"Luxilus chrysocephalus integrade",3
"Luxilus cornutus × Semotilus atromaculatus",3
"Macrhybopsis meeki",3
"Macrhybopsis storiana",3
"Micropogonias undulatus",3
"Micropterus dolomieui",3
"Micropterus salmoides floridanus",3
"Micropterus tallapoosae",3
"Micropterus warriorensis",3
"Moxostoma aureolum",3
"Nocomis effusus",3
"Nocomis platyrhynchus",3
"Notropis amnis",3
"Notropis chrosomus",3
"Notropis hypselopterus",3
"Notropis venustus",3
"Noturus munitus",3
"Oncorhynchus aguabonita",3
"Oncorhynchus mykiss aguabonita",3
"Oregonichthys crameri",3
"Percina caprodes fasciata",3
"Percina peltata",3
"Percina sciera sciera",3
"Phenacobius teretulus",3
"Phoxinus erthrogaster",3
"Phoxinus eryhtrogaster",3
"Pimphales notatus",3
"Poeciliopsis infans",3
"Proterorhinus semilunaris",3
"Rhinichthys osculus",3
"Scaphirhynchus platorhynchus",3
