"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"skeleton","ucmp","v","137790","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140214","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137766","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138683","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","139035","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140902","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140907","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137827","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141146","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141221","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136687","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137720","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141163","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136675","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138576","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136978","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137022","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","141183","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138708","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138338","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140713","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137826","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","138704","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","140480","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","139182","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137163","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","137751","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136770","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136988","Skeleton","","",NA,NA,NA,402
"skeleton","ucmp","v","136705","Skeleton","","",NA,NA,NA,402
