"Collector","Count"
"ousdal",2
"p.m",2
"packard",2
"page",2
"paleobotany",2
"parey",2
"part",2
"patchett",2
"paxton",2
"pegser",2
"pelltier",2
"pierson",2
"pioche",2
"plank",2
"polish",2
"prendergast",2
"price",2
"prosser",2
"q",2
"r.l.b",2
"r.m.a",2
"r.v",2
"raehl",2
"ralph",2
"read",2
"reale",2
"reptile",2
"richards",2
"richesin",2
"rieboldt",2
"riggs",2
"rivas",2
"rlh",2
"roades",2
"rodriguez",2
"roe",2
"roehler",2
"ross",2
"rossignol",2
"rowde",2
"salisbury",2
"salter",2
"sarich",2
"sayer",2
"scholtz",2
"seaside",2
"sebenius",2
"setaguchi",2
"seto",2
"shephard",2
"sherman",2
"silberling",2
"skewis",2
"son",2
"spencer",2
"stalder",2
"stanley",2
"stephenson",2
"steward",2
"stocker",2
"sturtz",2
"sumard",2
"surv",2
"sutherland",2
"sweesy",2
"t.c",2
"technician",2
"tesfaye",2
"the",2
"throckmorton",2
"tiffany",2
"trask",2
"u.c.dept.zoology",2
"u.c.m.v.z.party",2
"u.w.paleo",2
"unknown",2
"urep",2
"v.a",2
"valen",2
"vitt",2
"vlcek",2
"vokes",2
"wards",2
"washington",2
"weaver",2
"weaver's",2
"wendell",2
"wetherill",2
"wheeler",2
"witter",2
"wlson",2
"wookcock",2
"y",2
"zoology",2
"07",1
"a.j",1
"a.s.g",1
"a.t",1
"abar",1
"abbe",1
"abello",1
"ackerman",1
"adam",1
"admundson",1
"agassiz",1
"ainslee",1
"aiyengar",1
"alejandre",1
"alex",1
"almgreen",1
"alsop",1
"amara",1
"ambrosetti",1
"ambuml",1
"amerman",1
"angeles",1
"ankel",1
"ansel",1
"anwar",1
"aq",1
"archbold",1
"armbruster",1
"armentrout",1
"armstrong",1
"arnt",1
"arthur",1
"ashinhurst",1
"atha",1
"atrloff",1
"aune",1
"austin",1
"b.i",1
"b.l.clark",1
"b.m",1
"b.o",1
"b.r",1
"baghott",1
"bainton",1
"balch",1
"banks",1
"barale",1
"barbatt",1
"barbour",1
"bardelmeier",1
"bardon",1
"barker",1
"barlow",1
"barr",1
"bascom",1
"basshard",1
"bates",1
"battle",1
"baver",1
"bazeley",1
"beale",1
"bebeau",1
"becker",1
"beckwith",1
"beetz",1
"belanger",1
"bellamy",1
"bendix",1
"bendixen",1
"benham",1
"benton",1
"berkland",1
"bernard",1
"berrini",1
"berry",1
"bertheaum",1
"beuer",1
"bierce",1
"bill",1
"bird",1
"birkenholz",1
"bisig",1
"bissell",1
"bjerring",1
"blaisdell",1
"bliss",1
"bloeker",1
"bob",1
"bocking",1
"bod",1
"bohall",1
"boles",1
"bonaparte",1
"bonilla",1
"bonn",1
"bordeaux",1
"borghesani",1
"borhart",1
"bork",1
"bose",1
"bowen",1
"boyer",1
"boyle",1
"bozlee",1
"braddock",1
"bradford",1
"bragan",1
"braillon",1
"braitman",1
"bramcamp",1
"brantley",1
"bro.ariste",1
"broken",1
"bronough",1
"bruff",1
"bruyn",1
"bucking",1
"buckshot",1
"bufford",1
"buie",1
"bump",1
"bunthoff",1
"bur",1
"burch",1
"burdette",1
"burger",1
"burlingham",1
"burnett",1
"burnetti",1
"burpee",1
"burton",1
"bush",1
"bushman",1
"buskirk",1
"butterworth",1
"bystra",1
"bystrow",1
"c.m.party",1
"c.v",1
"cacy",1
"cagle",1
"cahn",1
"calif.acad.aquarium",1
"camble",1
"campo",1
"canning",1
"cantlay",1
"car",1
"carle",1
"carlton",1
"carranza",1
"carroll",1
"carver",1
"casa",1
"cassa",1
"cavacevich",1
"cavins",1
"cavius",1
"ccc",1
"ccm",1
"celestres",1
"certini",1
"chace",1
"chaffee",1
"chan",1
"chasse",1
"chatterjee",1
"cheney",1
"chesbro",1
"chih",1
"chilbert",1
"chiment",1
"choeut",1
"christman",1
"christopher",1
"chuckwalla",1
"chuney",1
"church",1
"classclass",1
"clevenger",1
"clyde",1
"cm",1
"cn",1
"co.jr.mus",1
"cockerell",1
"cogstone",1
"coldwell",1
"coleman",1
"colman",1
"concess",1
"cone",1
"congdon",1
"connell",1
"conroy",1
"consultants",1
"consultants:serrano",1
"copeland",1
"cortez",1
"corwin",1
"cotter",1
"coulon",1
"courtney",1
"couvering",1
"cowen",1
"crabb",1
"crandall",1
"craven",1
"crawford",1
"cree",1
"creeley",1
"creig",1
"cressman",1
"crim",1
"cross",1
"crother",1
"crowe",1
"cruess",1
"cunningham",1
"currie",1
"curtisg.h",1
"cuttysarkus",1
"d.d",1
"d.guthrie",1
"d.o",1
"d.t",1
"d.v",1
"d.y",1
"dabrilz",1
"dailey",1
"dake",1
"dalie",1
"daly",1
"dalzel",1
"dammert",1
"dan",1
"danielson",1
"darby",1
"darke",1
"darling",1
"dart",1
"davender",1
"day",1
"de'sean",1
"deacon",1
"debooy",1
"decourten",1
"delacruz",1
"delahoussaue",1
"delucchi",1
"demer",1
"dengin",1
"dennison",1
"denton",1
"dept.zoology",1
"des764",1
"deubel",1
"diane",1
"dicleerson",1
"diller",1
"dillon",1
"dineley",1
"dippel",1
"dobbins",1
"doctor",1
"dodge",1
"dondero",1
"donnell",1
"dosset",1
"dougherty",1
"doughty",1
"doumani",1
"dowlen",1
"dpc",1
"dr",1
"draper",1
"drl",1
"drom",1
"dron",1
"drummond.s.s",1
"dsc",1
"dubiel",1
"duchamplecheval",1
"ducker",1
"dufb",1
"duley",1
"dumford",1
"dunn",1
"dunton",1
"duyfjes",1
"dyck",1
"e.g",1
"e.o",1
"e.p",1
"e.v",1
"eakins",1
"earl",1
"eastland",1
"edgerton",1
"edmiston",1
"ehrreich",1
"eichstatt",1
"eigst",1
"eileen",1
"eisenman",1
"ekhoff",1
"elden",1
"eleanor",1
"elizabeth",1
"elkington",1
"elliot",1
"elliott",1
"enniskillen",1
"equals",1
"eriksen",1
"essig",1
"etherington",1
"even",1
"evens",1
"exchange",1
"exp",1
"f.q",1
"faber",1
"fahlbusch",1
"fairchild",1
"farr",1
"fasi",1
"faulhaber",1
"ferreira",1
"ferrer",1
"fertig",1
"finch",1
"finley",1
"fiorillo",1
"fisko",1
"fitzgerald",1
"fix",1
"fjames",1
"fletcher",1
"flynn",1
"fogel",1
"fontan",1
"forbes",1
"force",1
"foreman",1
"fowkes",1
"francis",1
"frank",1
"fraser",1
"freer",1
"freundberg",1
"friderun",1
"friele",1
"friis",1
"frost",1
"fuerte",1
"fuller",1
"furgerson",1
"fzakes",1
"g.c",1
"g.e.m",1
"g.s",1
"gaffney",1
"galarze",1
"galbreath",1
"gallagher",1
"garden",1
"gardens",1
"garrod",1
"gate",1
"gatesy",1
"gaylord",1
"gehling",1
"gelkin",1
"georiz",1
"gestes",1
"gianell",1
"gibson",1
"giffin",1
"giles",1
"gill",1
"gilliam",1
"gilmer",1
"gilmore",1
"gist",1
"gkrdon",1
"glass",1
"glen",1
"glenn",1
