"Collector","Count"
"bergin",10
"bessette",10
"bottosto",10
"brad",10
"branin",10
"brantley",10
"burklew",10
"casebolt",10
"cook",10
"culpepper",10
"dayhuff",10
"denise",10
"denisha",10
"diven",10
"elmore",10
"fennell",10
"fogel",10
"gabrielle",10
"gale",10
"graig",10
"hooper",10
"kanipe",10
"khoshesperam",10
"marchand",10
"marjula",10
"mathes",10
"mcconkey",10
"merritt",10
"metzgar",10
"neely",10
"neil",10
"rich",10
"sahale",10
"setty",10
"sewolt",10
"shaak",10
"shrum",10
"smithie",10
"susilo",10
"tetada",10
"zelenka",10
"zelnick",10
"aimee",9
"arnold",9
"bently",9
"boyle",9
"cangiamila",9
"carpenter",9
"d'angeli",9
"elaine",9
"emerson",9
"ferry",9
"fite",9
"gilson",9
"giro",9
"goates",9
"grace",9
"hector",9
"heller",9
"history",9
"ivey",9
"juanita",9
"kari",9
"lien",9
"matheny",9
"mccarthy",9
"mercado",9
"mooser",9
"natural",9
"neuman",9
"neville",9
"odom",9
"payton",9
"red",9
"smysor",9
"sylvia",9
"tenorio",9
"terri",9
"tincher",9
"walters",9
"zamora",9
"alceu",8
"beall",8
"brannan",8
"caitlin",8
"centeno",8
"colleary",8
"cronheim",8
"derek",8
"desantis",8
"drews",8
"ecology",8
"edwina",8
"eva",8
"fink",8
"frederick",8
"gustav",8
"haley",8
"han",8
"harte",8
"hazel",8
"huner",8
"joy",8
"koch",8
"litton",8
"ludlam",8
"mains",8
"marine",8
"melvin",8
"milligan",8
"nichols",8
"oswaldo",8
"paulay",8
"perri",8
"petkewich",8
"rancy",8
"reese",8
"reid",8
"rial",8
"ronnie",8
"rose",8
"ruhoff",8
"ruth",8
"schiavoni",8
"sensbach",8
"setzer",8
"strand",8
"tara",8
"theodore",8
"turner",8
"valey",8
"verry",8
"walls",8
"wang",8
"weeden",8
"wexler",8
"wisener",8
"zarelson",8
"abbodanza",7
"american",7
"amrita",7
"andrade",7
"blake",7
"brando",7
"bredehoeft",7
"bruski",7
"burris",7
"bush",7
"cambaa",7
"canaday",7
"cheryl",7
"cochran",7
"couper",7
"courtney",7
"cristina",7
"damato",7
"darcy",7
"day",7
"duke",7
"dumas",7
"duong",7
"eross",7
"eyermann",7
"feinsinger",7
"fletcher",7
"geavy",7
"goodson",7
"grocholski",7
"hadlett",7
"henderson",7
"hicks",7
"hubert",7
"jacksoville",7
"janiszewski",7
"jaramillo",7
"jo",7
"kaufmann",7
"keene",7
"keila",7
"kilmer",7
"leann",7
"leavy",7
"marchell",7
"meade",7
"minotti",7
"murphy",7
"orva",7
"persaud",7
"presbyterian",7
"quigley",7
"rob",7
"robins",7
"runkle",7
"sam",7
"samantha",7
"samudio",7
"schwarz",7
"scurry",7
"stowe",7
"sutherland",7
"tejada",7
"tim",7
"trotter",7
"tyna",7
"westyle",7
"wetzel",7
"young",7
"adrienne",6
"alexis",6
"annie",6
"ariadna",6
"ashton",6
"atkins",6
"belkin",6
"berger",6
"bernard",6
"bigham",6
"bloodworth",6
"brett",6
"brochu",6
"bystra",6
"callahan",6
"cara",6
"chang",6
"chediack",6
"chip",6
"claytor",6
"cloeren",6
"crigler",6
"dominguez",6
"dowling",6
"eagle",6
"egbert",6
"emery",6
"ernest",6
"freierman",6
"gaddis",6
"gamble",6
"golart",6
"grandpierre",6
"harold",6
"heinz",6
"hoover",6
"hyrst",6
"ivor",6
"keroin",6
"kieckhefer",6
"kilby",6
"kincaide",6
"kromer",6
"langford",6
"leitheuser",6
"libengood",6
"long",6
"lou",6
"louis",6
"lynda",6
"marinka",6
"marion",6
"marlin",6
"martinez",6
"mcalevey",6
"mccrown",6
"mckenzie",6
"nadler",6
"nettles",6
"noble",6
"payne",6
"pritchard",6
"pulinat",6
"schwartz",6
"scoggins",6
"sherman",6
"shoemaker",6
"stephens",6
"sterling",6
"stewart",6
"stombaugh",6
"szydlowsky",6
"tortoria",6
"trumble",6
"zhang",6
"antonia",5
"belcher",5
"berquist",5
"bevacqua",5
"bo",5
"boonchai",5
"brabham",5
"buford",5
"bunner",5
"burrows",5
"byrne",5
"caldwell",5
"carreza",5
"churchill",5
"ciotola",5
"coller",5
"combs",5
"cox",5
"coyle",5
"creasy",5
"culen",5
"cuming",5
"daniels",5
"dietz",5
"dwight",5
"dyce",5
"fergusen",5
"fields",5
"floretha",5
"forbes",5
"fowler",5
"fran",5
"gerry",5
"givens",5
"gravedoni",5
"graves",5
"greenough",5
"griselda",5
"gy",5
"haas",5
"hadly",5
"hallman",5
"hatlett",5
"henshaw",5
"holmes",5
"houde",5
"houha",5
"j.s",5
"kate",5
"kennard",5
"kolich",5
"kookomoor",5
"langquest",5
"lindsay",5
"ludwin",5
"macdonald",5
"manchester",5
"marwick",5
"mcarthur",5
"mcclain",5
"mccracken",5
"mckeen",5
"mclaughlan",5
"mcnee",5
"menozzi",5
"mingo",5
"mixson",5
"monroe",5
"nareerat",5
"o'leary",5
"olson",5
"osborne",5
"otto",5
"paschall",5
"pettey",5
"pickering",5
"ponti",5
"priscilla",5
"rodriguez",5
"rudi",5
"sherry",5
"shippritt",5
"sivazlian",5
"skrak",5
"tatum",5
"tommy",5
"troy",5
"tucker",5
"vivian",5
"vp",5
"whetzel",5
"whitaker",5
"wiggens",5
"woodcock",5
"yvonne",5
"zenaida",5
"zielke",5
"aiken",4
"albertson",4
"arnie",4
"barnett",4
"bates",4
"bermudez",4
"birgitta",4
"blasky",4
"bobby",4
"branisa",4
"breske",4
"brunning",4
"buddy",4
"castro",4
"cheyenne",4
"chin",4
"cockrell",4
"connelly",4
"conti",4
"cousins",4
"des",4
"diana",4
"dickenson",4
"durham",4
"dwayne",4
"elvis",4
"ender",4
"erin",4
"erverhart",4
"fahning",4
"farrell",4
"ferre",4
"gaines",4
"gareth",4
"giavenco",4
"gracia",4
"greshaw",4
"griswald",4
"grove",4
"hardee",4
"harvell",4
"hatcher",4
"hellier",4
"henninger",4
"hicksen",4
"holden",4
"hsin",4
"jarman",4
"joeckel",4
"kassandra",4
"kates",4
"killinger",4
"kimura",4
"klapp",4
"knapp",4
"leonardo",4
"locke",4
"lois",4
"lyle",4
"macmahon",4
"madden",4
"marr",4
"mathewson",4
"max",4
"maxfield",4
"mcinerney",4
"mclean",4
"mcraye",4
"melendy",4
"merry",4
"metrin",4
"minnick",4
"morphew",4
"murrill",4
"napc",4
"nassif",4
"newberry",4
"newton",4
"nikki",4
"o'herrin",4
"omar",4
"ortiz",4
"penelope",4
"petty",4
"phelps",4
"pollini",4
"popenoe",4
"pozzetta",4
"reinhart",4
"riggs",4
"robell",4
"selena",4
"shimfessel",4
"sigmon",4
"sipe",4
"soltysik",4
"spring",4
"springer",4
"starch",4
"strong",4
"thayer",4
"toure",4
"uf",4
"vaughn",4
"vigliano",4
"wade",4
"waters",4
"wilburn",4
"wilk",4
"winterbottom",4
"worman",4
"zachos",4
"zampella",4
"zamudio",4
"zamuro",4
"zolg",4
"alicia",3
"allmon",3
"ayers",3
"bedford",3
"beechey",3
"bennett",3
"betsi",3
"burnham",3
"carlton",3
"chamberlain",3
"chanika",3
"chmiel",3
"christenson",3
"clifton",3
"clough",3
"codman",3
"cotter",3
"courillion",3
"crenshaw",3
"daphne",3
"darla",3
"darren",3
"deleon",3
"denoncourt",3
"dick",3
"doll",3
"edgar",3
"fabiany",3
"faherty",3
"faye",3
"ferone",3
"gaboardi",3
"geertz",3
"gelato",3
"gerald",3
"gippen",3
"goin",3
"good",3
"gould",3
"grubbs",3
"guerriere",3
"hartman",3
"haveard",3
"hemmings",3
"henderek",3
"herrera",3
"highberger",3
"hilary",3
"hislop",3
"hodgin",3
"hollinger",3
"hostetter",3
"howland",3
"hu",3
"jackie",3
"jaren",3
"jeanne",3
"jinright",3
"jons",3
"judith",3
"juliana",3
"kemp",3
"kendra",3
"kenny",3
"kieckfer",3
"kiefer",3
"kim",3
"kimberley",3
"krysko",3
"kuykendall",3
"larissa",3
"larsen",3
"leigh",3
"lindol",3
"lipchinsky",3
"livingston",3
"loughlin",3
"lovoi",3
"lu",3
"lundqiust",3
"lupi",3
"malory",3
"matten",3
"mavrodieva",3
"mcculloch",3
"mcmurray",3
"mcwilliams",3
"medina",3
"michele",3
"moxley",3
"narramore",3
"nealis",3
"nelson",3
"nemeth",3
"nix",3
"nora",3
"norden",3
"o'conner",3
"obando",3
"ornstein",3
"pablo",3
"parkes",3
"pashayan",3
"patrice",3
"pearson",3
"piaggio",3
"prince",3
"pugh",3
"renee",3
"rhoades",3
"richmond",3
"rigdon",3
"rininger",3
"rollen",3
