"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"skeleton","ism","ism-fish","693367","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692020","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685770","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686479","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","690801","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686129","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","693405","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691680","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","690998","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691994","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692094","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","630060","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","693989","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","693390","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","683730","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685963","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685941","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685961","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691199","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686243","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686052","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691808","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","690338","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686149","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685778","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","630037","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","683766","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686929","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692021","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686140","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692124","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685539","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685707","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691151","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","630039","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692103","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","690822","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691274","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","683767","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","693995","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685782","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","693941","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686695","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","692115","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","686632","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","685774","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691145","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","691015","Skeleton","","",NA,NA,NA,402
"skeleton","ism","ism-fish","683751","Skeleton","","",NA,NA,NA,402
