"dwc.scientificName","freq"
"Gymnothorax meleagris",8
"Gymnothorax pictus",8
"Gymnothorax rueppellii",8
"Haemulon aurolineatum",8
"Haemulon flaviguttatum",8
"Hoplias malabaricus",8
"Howella sherborni",8
"Istiblennius edentulus",8
"Labrisomus nuchipinnis",8
"Laemonema",8
"Lampanyctus crocodilus",8
"Lepomis miniatus",8
"Lophodolos acanthognathus",8
"Lucania goodei",8
"Lutjanus campechanus",8
"Lutjanus griseus",8
"Luxilus pilsbryi",8
"Megalops atlanticus",8
"Melanolagus bericoides",8
"Melanonus zugmayeri",8
"Micropterus henshalli",8
"Monacanthus ciliatus",8
"Myxine glutinosa",8
"Naso lituratus",8
"Nesiarchus nasutus",8
"Notropis greenei",8
"Ogcocephalidae",8
"Otopharynx speciosus",8
"Otopharynx tetraspilus",8
"Paraliparis",8
"Peprilus burti",8
"Percina brucethompsoni",8
"Polydactylus approximans",8
"Protopterus aethiopicus",8
"Salmo trutta",8
"Salvelinus alpinus",8
"Salvelinus malma",8
"Sargocentron rubrum",8
"Seriola zonata",8
"Symphurus",8
"Synagrops bellus",8
"Synaphobranchus affinis",8
"Synodontidae",8
"Taaningichthys bathyphilus",8
"Triglops murrayi",8
"Tyrannochromis macrostoma",8
"Vinciguerria lucetia",8
"Vinciguerria poweriae",8
"Acanthurus lineatus",7
"Aethotaxis mitopteryx",7
"Alosa mediocris",7
"Ammocrypta beanii",7
"Andinoacara coeruleopunctatus",7
"Apogon endekataenia",7
"Arctozenus risso",7
"Argyropelecus gigas",7
"Argyropelecus lychnus lychnus",7
"Astronesthes leucopogon",7
"Belonidae",7
"Benthodesmus simonyi",7
"Blenniella periophthalmus",7
"Bregmaceros mcclellandii",7
"Calamus",7
"Calotomus carolinus",7
"Canthigaster margaritata",7
"Centropomus",7
"Chaetodon",7
"Cheilodipterus macrodon",7
"Chionobathyscus dewitti",7
"Chirostomias pliopterus",7
"Chloroscombrus chrysurus",7
"Chondrichthyes",7
"Chromis cyaneus",7
"Coccorella atlantica",7
"Copadichromis trimaculatus",7
"Cynoscion nebulosus",7
"Cyprinus carpio",7
"Diaphus lucidus",7
"Diaphus metopoclampus",7
"Diaphus perspicillatus",7
"Diaphus rafinesquii",7
"Dolopichthys",7
"Dormitator maculatus",7
"Echiostoma barbatum",7
"Elassoma zonatum",7
"Etheostoma bellator",7
"Etheostoma derivativum",7
"Etheostoma gracile",7
"Etheostoma punctulatum",7
"Etheostoma rufilineatum",7
"Etheostoma serrifer",7
"Etheostoma squamiceps",7
"Etheostoma swaini",7
"Etheostoma swannanoa",7
"Foetorepus agassizii",7
"Gerreidae",7
"Gomphosus varius",7
"Gonichthys cocco",7
"Haemulon sciurus",7
"Halichoeres hortulanus",7
"Hemiramphidae",7
"Hemitilapia oxyrhyncha",7
"Holocentridae",7
"Hypoatherina temminckii",7
"Hypsoblennius gentilis",7
"Kyphosidae?",7
"Labidochromis vellicans",7
"Lampanyctus alatus",7
"Lamprologus callipterus",7
"Lethrinops lethrinus",7
"Liparis atlanticus",7
"Lumpenus lumpretaeformis",7
"Lutjanus mahogoni",7
"Lythrurus fumeus",7
"Macroramphosus scolopax",7
"Maylandia",7
"Melamphaes suborbitalis",7
"Melanochromis",7
"Melanostigma",7
"Monacanthus tuckeri",7
"Mycteroperca rosacea",7
"Mylochromis melanonotus",7
"Narcine brasiliensis",7
"Neoceratodus forsteri",7
"Normichthys operosus",7
"Nothonotus vulneratus",7
"Notropis asperifrons",7
"Notropis photogenis",7
"Notropis procne",7
"Noturus flavipinnis",7
"Ocyurus chrysurus",7
"Opisthoproctus soleatus",7
"Ostracion meleagris",7
"Paralepis",7
"Paralichthys",7
"Parapercis clathrata",7
"Parexocoetus brachypterus",7
"Parupeneus macronema",7
"Peprilus alepidotus",7
"Perciformes",7
"Percina crypta",7
"Percina fulvitaenia",7
"Percina squamata",7
"Phenacobius uranops",7
"Photonectes margarita",7
"Plesiops coeruleolineatus",7
"Pollachius",7
"Pomacentrus trilineatus",7
"Porichthys margaritatus",7
"Prionotus stearnsi",7
"Pristigenys alta",7
