"dwc.scientificName","freq"
"Hybognathus regius",9
"Hydrolagus alberti",9
"Hyporhamphus unifasciatus",9
"Lepomis cyanellus x L. megalotis",9
"Lepomis symmetricus",9
"Lobotes surinamensis",9
"Menidia extensa",9
"Noturus",9
"Ophidion beani",9
"Osmerus mordax",9
"Percina antesella",9
"Percina austroperca",9
"Percina crassa",9
"Phoxinus neogaeus",9
"Polymixia lowei",9
"Pontinus longispinis",9
"Prionotus alatus",9
"Rachycentron canadum",9
"Rhizoprionodon terraenovae",9
"Sander vitreum",9
"Saurida brasiliensis",9
"Theraps",9
"Ambloplites constellatus",8
"Anchoa cubana",8
"Auchenipteridae",8
"Carassius auratus",8
"Carpiodes",8
"Catostomus plebeius",8
"Centropristis striata",8
"Chologaster cornuta",8
"Cichlasoma",8
"Codoma ornata",8
"Cottus chattahoochee",8
"Cottus gobio",8
"Cynoscion nothus",8
"Cynoscion regalis",8
"Echiophis intertinctus",8
"Esox lucius",8
"Etheostoma obeyense",8
"Etheostoma sagitta",8
"Foetorepus agassizi",8
"Fundulus seminolis",8
"Gobiosoma robustum",8
"Hemicaranx amblyrhynchus",8
"Hoplunnis macrurus",8
"Hybopsis amnis",8
"Lactophrys quadricornis",8
"Lepisosteus platostomus",8
"Lepomis cyanellus x L. macrochirus",8
"Lophius gastrophysus",8
"Moxostoma congestum",8
"Neomerinthe hemingwayi",8
"Nocomis asper",8
"Notropis albizonatus",8
"Notropis chlorocephalus",8
"Notropis dorsalis",8
"Notropis heterodon",8
"Ogcocephalus declivirostris",8
"Ogcocephalus pantostictus",8
"Oncorhynchus",8
"Paralichthys dentatus",8
"Peckoltia",8
"Percina suttkusi",8
"Phoxinus tennesseensis",8
"Pimephales tenellus",8
"Pogonias cromis",8
"Prionotus carolinus",8
"Prionotus paralatus",8
"Pteronotropis euryzonus",8
"Scyliorhinus retifer",8
"Setarches guentheri",8
"Sphoeroides maculatus",8
"Sphoeroides spengleri",8
"Syngnathus fuscus",8
"Tatia concolor",8
"Xenolepidichthys dalgleishi",8
"Alosa pseudoharengus",7
"Ancylopsetta dilecta",7
"Apeltes quadracus",7
"Caelorinchus caelorhinichus",7
"Cottus asper",7
"Cottus baileyi",7
"Cyprinella nivea",7
"Doradidae",7
"Enneacanthus chaetodon",7
