"preps","institutioncode","collectioncode","catalognumber","Stand.Prep","Stand.Prep.2","Stand.Prep.3","Tissue","Photo","X","freq"
"alcohol prep.","university of alberta museums","uamz","f3341.5","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1811","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r105","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3939.24","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f7329","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6507","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1709","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6246","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5877","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r633","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f700","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3179.4","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r253","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6141","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6280","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f2443","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f7841","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r932","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6348.9","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1650","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3190.17","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3517","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5177","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f6344.8","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f7543","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f7613","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5151","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r702","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r101","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f2467","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r341","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1962","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f3936.7","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r75","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f5202","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f7486.2","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f7493","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","r371","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f4052.1","EtOH","","",NA,NA,NA,28
"alcohol prep.","university of alberta museums","uamz","f1986","EtOH","","",NA,NA,NA,28
